State,Old_County_Name,New_County_Name,FID
Texas,Ward (County),Ward,2610
Texas,Washington (County),Washington,2613
Texas,Wheeler (County),Wheeler,2623
Texas,Wichita (County),Wichita,2632
Texas,Willacy (County),Willacy,2639
Texas,Williamson (County),Williamson,2640
Texas,Wilbarger (County),Wilbarger,2634
Texas,Winkler (County),Winkler,2642
Texas,Wise (County),Wise,2643
Texas,Yoakum (County),Yoakum,2645
Texas,Young (County),Young,2646
Texas,Zapata (County),Zapata,2650
New Hampshire,Grafton (County),Grafton,1442
New Hampshire,Belknap (County),Belknap,1432
New Hampshire,Merrimack (County),Merrimack,1444
Massachusetts,Berkshire (County),Berkshire,1480
Massachusetts,Franklin (County),Franklin,1523
Massachusetts,Hampshire (County),Hampshire,1527
Massachusetts,Hampden (County),Hampden,1526
North Dakota,Slope (County),Slope,2180
North Dakota,Billings (County),Billings,1833
North Dakota,Dunn (County),Dunn,2013
North Dakota,Mercer (County),Mercer,2107
Connecticut,Windham (County),Windham,529
South Dakota,Aurora (County),Aurora,2870
South Dakota,Bon Homme (County),Bon Homme,2879
Connecticut,Tolland (County),Tolland,524
South Dakota,Charles Mix (County),Charles Mix,2900
South Dakota,Davison (County),Davison,2910
South Dakota,Douglas (County),Douglas,2916
South Dakota,Hand (County),Hand,2928
South Dakota,Hutchinson (County),Hutchinson,2934
South Dakota,Miner (County),Miner,2456
Minnesota,Lincoln (County),Lincoln,1931
South Carolina,Anderson (County),Anderson,2559
Kansas,Cheyenne (County),Cheyenne,736
Kansas,Edwards (County),Edwards,770
Kansas,Hodgeman (County),Hodgeman,818
Kansas,Rawlins (County),Rawlins,880
Kansas,Gove (County),Gove,790
Kansas,Norton (County),Norton,866
Kansas,Sherman (County),Sherman,907
Nebraska,Dawson (County),Dawson,1349
Nebraska,Boyd (County),Boyd,1317
Nebraska,Garfield (County),Garfield,1391
Nebraska,Gosper (County),Gosper,1393
Nebraska,Furnas (County),Furnas,1374
Nebraska,Loup (County),Loup,1331
Nebraska,Phelps (County),Phelps,1355
Nebraska,Wayne (County),Wayne,1388
Nebraska,Wheeler (County),Wheeler,1390
California,Alameda (County),Alameda,457
California,Amador (County),Amador,472
California,Butte (County),Butte,486
California,Colusa (County),Colusa,497
California,Alpine (County),Alpine,461
California,Lassen (County),Lassen,104
California,Placer (County),Placer,266
California,Plumas (County),Plumas,275
California,Humboldt (County),Humboldt,551
California,San Mateo (County),San Mateo,368
California,Santa Cruz (County),Santa Cruz,415
California,Sierra (County),Sierra,439
California,Sutter (County),Sutter,483
California,Yuba (County),Yuba,541
California,Shasta (County),Shasta,431
California,Yolo (County),Yolo,525
California,Trinity (County),Trinity,500
California,Lake (County),Lake,100
California,El Dorado (County),El Dorado,522
California,Marin (County),Marin,168
California,Contra Costa (County),Contra Costa,503
California,Del Norte (County),Del Norte,511
California,Mendocino (County),Mendocino,190
California,Nevada (County),Nevada,243
California,Sacramento (County),Sacramento,289
California,Solano (County),Solano,453
California,Sonoma (County),Sonoma,463
California,Siskiyou (County),Siskiyou,446
Nevada,Elko (County),Elko,1401
Nevada,Lyon (County),Lyon,1412
Nevada,Douglas (County),Douglas,1400
Idaho,Owyhee (County),Owyhee,601
Nevada,Washoe (County),Washoe,1423
Nevada,Storey (County),Storey,1420
Missouri,Putnam (County),Putnam,1188
Oregon,Jackson (County),Jackson,2139
Oregon,Josephine (County),Josephine,2152
Hawaii,Kauai (County),Kauai,261
Washington,Pend Oreille (County),Pend Oreille,2951
New Hampshire,Carroll (County),Carroll,1435
New Hampshire,Strafford (County),Strafford,1453
California,Calaveras (County),Calaveras,489
California,Madera (County),Madera,153
California,Merced (County),Merced,204
California,Stanislaus (County),Stanislaus,473
California,Tuolumne (County),Tuolumne,513
South Dakota,Bennett (County),Bennett,2876
South Dakota,Butte (County),Butte,2895
South Dakota,Meade (County),Meade,2442
South Dakota,Harding (County),Harding,2931
South Dakota,Perkins (County),Perkins,2502
New Mexico,Grant (County),Grant,1594
New Mexico,Hidalgo (County),Hidalgo,1600
New Mexico,Harding (County),Harding,1597
New Mexico,Luna (County),Luna,1622
New Mexico,Valencia (County),Valencia,1670
Missouri,St. Louis,St. Louis City,1266
Nebraska,Harlan (County),Harlan,1409
Nebraska,Hitchcock (County),Hitchcock,1414
Kansas,Finney (County),Finney,778
Kansas,Ford (County),Ford,784
Kansas,Grant (County),Grant,794
Kansas,Greeley (County),Greeley,801
Kansas,Hamilton (County),Hamilton,805
Kansas,Gray (County),Gray,798
Kansas,Kearny (County),Kearny,826
Kansas,Logan (County),Logan,842
Kansas,Lane (County),Lane,833
Kansas,Morton (County),Morton,859
Kansas,Scott (County),Scott,897
Kansas,Stanton (County),Stanton,913
Kansas,Stevens (County),Stevens,914
Kansas,Stafford (County),Stafford,911
Kansas,Wichita (County),Wichita,923
Illinois,McLean (County),McLean,193
Washington,Grant (County),Grant,2889
Washington,Klickitat (County),Klickitat,2935
Georgia,Stewart (County),Stewart,48
Georgia,Muscogee (County),Muscogee,896
Georgia,McDuffie (County),McDuffie,868
Georgia,Warren (County),Warren,135
Iowa,Jefferson (County),Jefferson,507
Iowa,Keokuk (County),Keokuk,520
Iowa,Marion (County),Marion,561
Iowa,Mahaska (County),Mahaska,554
Iowa,Van Buren (County),Van Buren,678
California,Fresno (County),Fresno,527
California,Imperial (County),Imperial,557
California,Kings (County),Kings,94
California,Monterey (County),Monterey,228
California,Tulare (County),Tulare,501
New Mexico,Curry (County),Curry,1586
New Mexico,Quay (County),Quay,1637
New Jersey,Atlantic (County),Atlantic,1461
New Jersey,Hudson (County),Hudson,1487
New Jersey,Middlesex (County),Middlesex,1497
New Jersey,Union (County),Union,1566
New Jersey,Somerset (County),Somerset,1558
New Hampshire,Coos (County),Coos,1440
Kansas,Doniphan (County),Doniphan,765
Kansas,Marshall (County),Marshall,850
Kansas,Nemaha (County),Nemaha,861
Kansas,Lincoln (County),Lincoln,838
Kansas,Washington (County),Washington,922
Kansas,Clay (County),Clay,739
Kansas,Dickinson (County),Dickinson,762
Kansas,Cloud (County),Cloud,740
Kansas,Ellsworth (County),Ellsworth,776
Kansas,Ottawa (County),Ottawa,870
Kansas,Riley (County),Riley,888
Kansas,Saline (County),Saline,895
Massachusetts,Barnstable (County),Barnstable,1478
Massachusetts,Dukes (County),Dukes,1491
South Dakota,Brule (County),Brule,2888
South Dakota,Lake (County),Lake,2401
South Dakota,McCook (County),McCook,2422
Iowa,Clarke (County),Clarke,397
Iowa,Decatur (County),Decatur,419
Iowa,Crawford (County),Crawford,408
Iowa,Harrison (County),Harrison,478
Iowa,Monona (County),Monona,576
Nebraska,Nemaha (County),Nemaha,1343
Nebraska,Richardson (County),Richardson,1365
Missouri,Atchison (County),Atchison,1763
Missouri,Holt (County),Holt,1065
Vermont,Washington (County),Washington,2617
Minnesota,Jackson (County),Jackson,1918
Nebraska,Arthur (County),Arthur,1307
Illinois,Winnebago (County),Winnebago,325
Illinois,Stephenson (County),Stephenson,290
Iowa,Cherokee (County),Cherokee,388
Illinois,Cook (County),Cook,36
Illinois,Knox (County),Knox,166
Illinois,Lake (County),Lake,170
Illinois,DeKalb (County),DeKalb,49
Illinois,Kane (County),Kane,156
Illinois,Warren (County),Warren,301
Illinois,Grundy (County),Grundy,99
Oregon,Washington (County),Washington,2272
Kansas,Republic (County),Republic,884
Illinois,Livingston (County),Livingston,182
Georgia,Polk (County),Polk,8
Georgia,Burke (County),Burke,583
Georgia,Jefferson (County),Jefferson,834
South Dakota,Lawrence (County),Lawrence,2406
Georgia,Jenkins (County),Jenkins,835
Iowa,Lyon (County),Lyon,546
Wisconsin,Manitowoc (County),Manitowoc,3169
Nebraska,Burt (County),Burt,1323
Nebraska,Colfax (County),Colfax,1338
Minnesota,Cook (County),Cook,1900
South Dakota,Clay (County),Clay,2903
South Dakota,Dewey (County),Dewey,2914
South Dakota,Hughes (County),Hughes,2933
South Dakota,Lyman (County),Lyman,2417
South Dakota,Ziebach (County),Ziebach,2578
Michigan,Allegan (County),Allegan,1611
Michigan,Lake (County),Lake,1749
Michigan,Mason (County),Mason,1797
Michigan,Missaukee (County),Missaukee,1810
Michigan,Osceola (County),Osceola,1830
Michigan,Manistee (County),Manistee,1787
Michigan,Wexford (County),Wexford,1873
Idaho,Kootenai (County),Kootenai,552
Idaho,Shoshone (County),Shoshone,621
Vermont,Grand Isle (County),Grand Isle,2609
Illinois,Bureau (County),Bureau,2
Illinois,Kendall (County),Kendall,165
Illinois,Peoria (County),Peoria,233
Illinois,DuPage (County),DuPage,64
Kentucky,Boone (County),Boone,1002
Kentucky,Campbell (County),Campbell,1035
Kentucky,Gallatin (County),Gallatin,1090
Kentucky,Kenton (County),Kenton,1151
Kentucky,McCracken (County),McCracken,1196
Washington,Columbia (County),Columbia,2869
Washington,Garfield (County),Garfield,2886
Washington,Lincoln (County),Lincoln,2942
Kentucky,Logan (County),Logan,1190
Kentucky,Simpson (County),Simpson,1287
Washington,Adams (County),Adams,2840
Washington,Asotin (County),Asotin,2845
Washington,Ferry (County),Ferry,2880
Washington,Franklin (County),Franklin,2884
Washington,Spokane (County),Spokane,2961
Washington,Stevens (County),Stevens,2963
Washington,Whitman (County),Whitman,2973
North Dakota,Hettinger (County),Hettinger,2063
Minnesota,Wadena (County),Wadena,1992
Georgia,Lee (County),Lee,849
Georgia,Seminole (County),Seminole,38
South Dakota,Campbell (County),Campbell,2897
South Dakota,McPherson (County),McPherson,2426
Nebraska,Scotts Bluff (County),Scotts Bluff,1373
Georgia,Coweta (County),Coweta,700
New Jersey,Cape May (County),Cape May,1477
New Jersey,Ocean (County),Ocean,1546
New Jersey,Cumberland (County),Cumberland,1482
New Jersey,Salem (County),Salem,1553
Virginia,Covington,Covington,2729
Virginia,Radford,Radford,2799
Iowa,Emmet (County),Emmet,437
Iowa,Dickinson (County),Dickinson,427
Iowa,Plymouth (County),Plymouth,622
Iowa,O'Brien (County),O'Brien,604
Iowa,Sioux (County),Sioux,663
Iowa,Woodbury (County),Woodbury,702
South Dakota,Jones (County),Jones,2944
South Dakota,Walworth (County),Walworth,2561
Rhode Island,Bristol (County),Bristol,2433
Rhode Island,Kent (County),Kent,2444
New Jersey,Monmouth (County),Monmouth,1504
Minnesota,Blue Earth (County),Blue Earth,1886
Minnesota,Cottonwood (County),Cottonwood,1902
Tennessee,Putnam (County),Putnam,2890
South Dakota,Union (County),Union,2557
Wyoming,Fremont (County),Fremont,3028
Nebraska,Dawes (County),Dawes,1347
Nebraska,Sheridan (County),Sheridan,1376
Idaho,Adams (County),Adams,338
Idaho,Gem (County),Gem,510
Idaho,Payette (County),Payette,606
Idaho,Washington (County),Washington,649
Iowa,Osceola (County),Osceola,607
Illinois,Ogle (County),Ogle,229
South Dakota,Lincoln (County),Lincoln,2410
Minnesota,Lyon (County),Lyon,1932
Minnesota,Pipestone (County),Pipestone,1958
Minnesota,Murray (County),Murray,1947
Minnesota,Rock (County),Rock,1974
Minnesota,Waseca (County),Waseca,1993
Minnesota,Watonwan (County),Watonwan,1996
California,Inyo (County),Inyo,562
Utah,Garfield (County),Garfield,2674
Illinois,Boone (County),Boone,653
Illinois,Henry (County),Henry,121
Illinois,Lee (County),Lee,180
Illinois,Marshall (County),Marshall,202
Illinois,McHenry (County),McHenry,192
Illinois,Stark (County),Stark,285
Tennessee,Franklin (County),Franklin,2734
Tennessee,Moore (County),Moore,2863
Georgia,Morgan (County),Morgan,890
Georgia,Meriwether (County),Meriwether,879
Georgia,Troup (County),Troup,105
Tennessee,Sullivan (County),Sullivan,2046
Idaho,Bonner (County),Bonner,387
Montana,Daniels (County),Daniels,1157
Montana,Dawson (County),Dawson,1160
Montana,Valley (County),Valley,1296
Wyoming,Natrona (County),Natrona,3038
Wyoming,Teton (County),Teton,3053
** Oregon,Statewide,Statewide,Statewide **
Utah,Utah (County),Utah,2555
New Mexico,Colfax (County),Colfax,1582
** Colorado,Statewide,Statewide,Statewide **
Wyoming,Albany (County),Albany,3015
Wyoming,Converse (County),Converse,3024
Utah,Daggett (County),Daggett,2668
Wyoming,Lincoln (County),Lincoln,3036
** New Mexico,Statewide,Statewide,Statewide **
California,Santa Clara (County),Santa Clara,406
Utah,Weber (County),Weber,2587
Wyoming,Sheridan (County),Sheridan,3047
California,Mariposa (County),Mariposa,178
Nevada,Eureka (County),Eureka,1406
California,Tehama (County),Tehama,492
New Mexico,Lea (County),Lea,1604
Georgia,Bryan (County),Bryan,573
Utah,Duchesne (County),Duchesne,2672
Utah,Millard (County),Millard,2680
Utah,Juab (County),Juab,2677
Oregon,Klamath (County),Klamath,2155
** Texas,Statewide,Statewide,Statewide **
** Oklahoma,Statewide,Statewide,Statewide **
Utah,Salt Lake (County),Salt Lake,2690
New Mexico,Roosevelt (County),Roosevelt,1642
New Mexico,Catron (County),Catron,1576
Utah,Sanpete (County),Sanpete,2697
New Mexico,Union (County),Union,1667
Michigan,Bay (County),Bay,1631
Michigan,Branch (County),Branch,1640
Michigan,Calhoun (County),Calhoun,1641
Michigan,Clare (County),Clare,1665
Michigan,Clinton (County),Clinton,1669
Michigan,Gratiot (County),Gratiot,1700
Michigan,Hillsdale (County),Hillsdale,1701
Michigan,Huron (County),Huron,1708
Michigan,Isabella (County),Isabella,1717
Michigan,Kalamazoo (County),Kalamazoo,1720
Michigan,Lapeer (County),Lapeer,1752
Michigan,Midland (County),Midland,1806
Michigan,Montcalm (County),Montcalm,1815
Michigan,Tuscola (County),Tuscola,1866
Indiana,LaGrange (County),LaGrange,386
Indiana,Steuben (County),Steuben,515
Wisconsin,Door (County),Door,3131
Wisconsin,Kewaunee (County),Kewaunee,3160
Massachusetts,Nantucket (County),Nantucket,1537
Colorado,Broomfield (County),Broomfield,577
** New York,Statewide,Statewide,Statewide **
Michigan,Monroe (County),Monroe,1812
Nevada,Churchill (County),Churchill,1396
Nevada,Lander (County),Lander,1408
Nevada,Humboldt (County),Humboldt,1407
Nevada,Nye (County),Nye,1417
Nevada,White Pine (County),White Pine,1425
Nevada,Mineral (County),Mineral,1415
Nevada,Pershing (County),Pershing,1419
Tennessee,Hamblen (County),Hamblen,2757
Georgia,Baldwin (County),Baldwin,991
Georgia,Bulloch (County),Bulloch,579
Georgia,Chattahoochee (County),Chattahoochee,656
Georgia,Columbia (County),Columbia,692
Georgia,Chatham (County),Chatham,646
Georgia,Effingham (County),Effingham,742
Georgia,Fayette (County),Fayette,760
Georgia,Glascock (County),Glascock,783
Georgia,Liberty (County),Liberty,855
Georgia,Lincoln (County),Lincoln,857
Georgia,Marion (County),Marion,877
Georgia,Murray (County),Murray,892
Georgia,Georgetown - Quitman (County),Quitman,16
Georgia,Randolph (County),Randolph,23
Georgia,Screven (County),Screven,34
Georgia,Richmond (County),Richmond,24
Georgia,Terrell (County),Terrell,78
Georgia,Whitfield (County),Whitfield,159
North Carolina,Cherokee (County),Cherokee,1452
North Carolina,Clay (County),Clay,1457
North Carolina,Surry (County),Surry,1780
North Carolina,Yadkin (County),Yadkin,1821
Utah,Cache (County),Cache,2661
Utah,Carbon (County),Carbon,2665
Utah,Davis (County),Davis,2671
Utah,Emery (County),Emery,2673
Utah,Grand (County),Grand,2675
Utah,Morgan (County),Morgan,2681
Utah,Piute (County),Piute,2685
Utah,Rich (County),Rich,2687
Utah,San Juan (County),San Juan,2694
Utah,Summit (County),Summit,2703
Utah,Wayne (County),Wayne,2580
Michigan,Alcona (County),Alcona,1603
Michigan,Alger (County),Alger,1609
Michigan,Alpena (County),Alpena,1614
Michigan,Antrim (County),Antrim,1617
Michigan,Benzie (County),Benzie,1634
Michigan,Charlevoix (County),Charlevoix,1648
Michigan,Cheboygan (County),Cheboygan,1649
Michigan,Chippewa (County),Chippewa,1660
Michigan,Crawford (County),Crawford,1672
Michigan,Delta (County),Delta,1675
Michigan,Dickinson (County),Dickinson,1677
Michigan,Emmet (County),Emmet,1686
Michigan,Iosco (County),Iosco,1715
Michigan,Grand Traverse (County),Grand Traverse,1697
Michigan,Keweenaw (County),Keweenaw,1743
Michigan,Leelanau (County),Leelanau,1765
Michigan,Kalkaska (County),Kalkaska,1722
Michigan,Luce (County),Luce,1773
Michigan,Mackinac (County),Mackinac,1779
Michigan,Lenawee (County),Lenawee,1768
Michigan,Menominee (County),Menominee,1802
Michigan,Montmorency (County),Montmorency,1816
Michigan,Oceana (County),Oceana,1825
Michigan,Ogemaw (County),Ogemaw,1827
Michigan,Oscoda (County),Oscoda,1832
Michigan,Presque Isle (County),Presque Isle,1840
Michigan,Otsego (County),Otsego,1834
Michigan,Roscommon (County),Roscommon,1843
Michigan,Schoolcraft (County),Schoolcraft,1861
South Carolina,Beaufort (County),Beaufort,2626
South Carolina,Hampton (County),Hampton,2767
South Carolina,Jasper (County),Jasper,2783
Virginia,Bristol,Bristol,2716
Virginia,Lexington,Lexington,2760
Virginia,Martinsville,Martinsville,2771
Arizona,Yuma (County),Yuma,42
Minnesota,Cass (County),Cass,1895
Minnesota,Sherburne (County),Sherburne,1980
Nevada,Esmeralda (County),Esmeralda,1404
Idaho,Bear Lake (County),Bear Lake,349
Idaho,Benewah (County),Benewah,354
Idaho,Bonneville (County),Bonneville,395
Idaho,Boundary (County),Boundary,405
Idaho,Butte (County),Butte,414
Idaho,Camas (County),Camas,429
Idaho,Canyon (County),Canyon,441
Idaho,Caribou (County),Caribou,449
Idaho,Cassia (County),Cassia,456
Idaho,Franklin (County),Franklin,498
Idaho,Clark (County),Clark,464
Idaho,Fremont (County),Fremont,502
Idaho,Gooding (County),Gooding,519
Idaho,Jefferson (County),Jefferson,540
Idaho,Latah (County),Latah,559
Idaho,Madison (County),Madison,581
Idaho,Minidoka (County),Minidoka,585
Idaho,Oneida (County),Oneida,593
Idaho,Teton (County),Teton,627
Idaho,Twin Falls (County),Twin Falls,634
Nebraska,Grant (County),Grant,1395
California,Glenn (County),Glenn,537
California,Modoc (County),Modoc,207
California,Mono (County),Mono,214
California,San Benito (County),San Benito,295
California,San Francisco (County),San Francisco,331
** Wisconsin,Statewide,Statewide,Statewide **
Wisconsin,Florence (County),Florence,3138
Wisconsin,Oconto (County),Oconto,3181
Wisconsin,Menominee (County),Menominee,3175
Wisconsin,Vilas (County),Vilas,3001
** Missouri,Statewide,Statewide,Statewide **
Alaska,Haines (Borough),Haines,462
Alaska,Ketchikan Gateway (Borough),Ketchikan Gateway,514
Alaska,Petersburg (Borough),Petersburg,645
Alaska,Sitka (Borough),Sitka,679
Alaska,Skagway (Municipality),Skagway,683
Alaska,Yakutat (Borough),Yakutat,744
Alaska,Wrangell (City and Borough),Wrangell,733
** Louisiana,Statewide,Statewide,Statewide **
Wyoming,Big Horn (County),Big Horn,3018
Wyoming,Carbon (County),Carbon,3022
Wyoming,Johnson (County),Johnson,3033
Wyoming,Laramie (County),Laramie,3035
Wyoming,Hot Springs (County),Hot Springs,3032
Wyoming,Park (County),Park,3043
Wyoming,Niobrara (County),Niobrara,3040
Wyoming,Sublette (County),Sublette,3049
Wyoming,Sweetwater (County),Sweetwater,3051
Wyoming,Uinta (County),Uinta,3055
Wyoming,Washakie (County),Washakie,3056
** Rhode Island,Statewide,Statewide,Statewide **
Alaska,Aleutians West (Census Area),Aleutians West,381
Hawaii,Kalawao (County),Kalawao,247
Alaska,Juneau (Borough),Juneau,482
Alaska,Hoonah Angoon (Census Area),Hoonah-Angoon,476
Alaska,Kusilvak Census Area,Wade Hampton,725
Alaska,Nome (Census Area),Nome,571
Alaska,Prince of Wales-Hyder (Census Area),Prince of Wales-Hyder,669
Alaska,Prince of Wales-Outer Ketchikan (Census Area),Prince of Wales-Hyder,669
** Alaska,Wrangell-Petersburg (Census Area),Wrangell + Petersburg,Wrangell + Petersburg **
** Washington,Statewide,Statewide,Statewide **
Connecticut,"Litchfield (County)(in (P)MSA 1170,1930,3280,8880)",Litchfield,443
Connecticut,"Fairfield (County)(in PMSA 1160,1930,5760,8040)",Fairfield,410
Connecticut,"New Haven (County)(in (P)MSA 1160,5480,8880)",New Haven,466
Connecticut,"Hartford (County)(in PMSA 1170,3280,5440)",Hartford,432
Connecticut,"Middlesex (County)(in (P)MSA 3280,5020,5480)",Middlesex,450
Connecticut,"New London (County)(in (P)MSA 3280,5520)",New London,517
Rhode Island,"Washington (County)(in (P)MSA 5520,6480)",Washington,2484
Rhode Island,"Newport (County)(in PMSA 2480,6480)",Newport,2460
Rhode Island,"Providence (County)(in PMSA 6060,6480)",Providence,2475
Massachusetts,"Bristol (County)(in (P)MSA 1120,1200,2480,5400,6060)",Bristol,1486
Massachusetts,"Plymouth (County)(in (P)MSA 1120,1200,5400)",Plymouth,1569
Massachusetts,"Norfolk (County)(in PMSA 1120,1200,6060)",Nofolk,1543
Massachusetts,"Worcester (County) (in (P)MSA 1120,2600,9240)",Worcester,1599
Massachusetts,"Middlesex (County)(in (P)MSA 1120,2600,4560)",Middlesex,1533
Massachusetts,"Essex (County)(in PMSA 1120,4160,7090)",Essex,1519
New Hampshire,"Hillsborough (County)(in (P)MSA 4560,4760,5350)",Hillsborough,1443
New Hampshire,"Rockingham (County)(in (P)MSA 4160,4760,6450)",Rockingham,1448
Maine,"York (County)(in MSA 6400,6450)",York,1901
State,Old_Reservation_Name,New_Reservation_Name,FID
Minnesota,White Earth Indian Reservation,White Earth,172
North Dakota,Fort Berthold Indian Reservation,Fort Berthold,224
North Dakota,Turtle Mountain Indian Reservation,Turtle Mountain,159
Montana,Blackfeet Indian Reservation,Blackfeet,19
Montana,Crow Indian Reservation,Crow,34
Montana,Flathead Indian Reservation,Flathead,222
Montana,Fort Belknap Indian Reservation,Fort Belknap,42
Montana,Northern Cheyenne Indian Reservation,Northern Cheyenne,98
Montana,Rocky Boy's Indian Reservation,Rocky Boy's,117
Idaho,Fort Hall Indian Reservation,Fort Hall,44
Arizona,Gila River Indian Reservation,Gila River,233
Minnesota,Mille Lacs Indian Reservation,Mille Lacs,86
Minnesota,Fond du Lac Indian Reservation,Fond du Lac,39
Minnesota,Red Lake Indian Reservation,Red Lake,302
Minnesota,Prairie Island Community (Indian Reservation),Prairie Island,110
Minnesota,Upper Sioux Community (Indian Reservation),Upper Sioux,165
Colorado,Southern Ute Indian Reservation,Southern Ute,321
Colorado,Ute Mountain Indian Reservation (Also NM),Ute Mountain,167
Arizona,White Mountain Apache Tribe,Fort Apache,223
Alaska,Crooked Creek (ANV/ANVSA),Crooked Creek,442
Alaska,Lime Village (ANV/ANVSA),Lime Village,511
Alaska,Red Devil (ANV/ANVSA),Red Devil,566
Alaska,Sleetmute (ANV/ANVSA),Sleetmute,582
Alaska,Chignik Lagoon (ANV/ANVSA),Chignik Lagoon,430
Alaska,Chignik Lake (ANV/ANVSA),Chignik Lake,431
North Carolina,Eastern Band of Cherokee Indians of North Carolina,Eastern Cherokee,217
North Dakota,Standing Rock Sioux Tribe of North & South Dakota,Standing Rock,324
North Dakota,Spirit Lake Reservation,Spirit Lake,322
South Dakota,Rosebud Indian Reservation,Rosebud,118
Arizona,Hopi Indian Reservation,Hopi,57
Arizona,Navajo Nation Reservation (Also NM and UT),Navajo Nation,93
Arizona,Havasupai Indian Reservation,Havasupai,238
Arizona,San Carlos Indian Reservation,San Carlos,309
Idaho,Nez Perce Indian Reservation,Nez Perce,275
Utah,Uintah and Ouray Indian Reservation,Uintah and Ouray,162
Nevada,Pyramid Lake Indian Reservation,Pyramid Lake Paiute,298
Nevada;California,Washoe Indian Reservation,Washoe,359;358
Oregon,Warm Springs Indian Reservation,Warm Springs,171
New Mexico,Navajo Nation Reservation (Also  AZ and UT),Navajo Nation Reservation,94
Arizona,Tohono O'odham Reservation and Trust Lands,Tohono O'odham Nation,152
Oregon,Siletz Indian Reservation,Siletz,132
South Dakota,Crow Creek Indian Reservation,Crow Creek,212
South Dakota,Lake Traverse (Sisseton) Indian Reservation,Lake Traverse,74
South Dakota,Oglala Sioux Tribe of the Pine Ridge Reservation,Pine Ridge,293
Oregon,"Coos,Lower Unqua and Siuslaw Indian Reservation","Coos, Lower Umpqua,and Siuslaw",30
Oregon,Grand Ronde Indian Reservation,Grand Ronde,50
South Dakota,Cheyenne River Indian Reservation,Cheyenne River,27
South Dakota,Lower Brule Indian Reservation,Lower Brule,78
South Dakota,Standing Rock Sioux Tribe of North & South Dakota,Standing Rock,325
South Dakota,Lake Traverse Sisseton Indian Reservation,Lake Traverse,73
Wyoming,Wind River Indian Reservation,Wind River,173
New Mexico,Pueblo of Acoma,Acoma,8
South Dakota,Flandreau Indian Reservation,Flandreau,221
Connecticut,Paucatuck Eastern Pequot Indian Reservation,Paucatuck Eastern Pequot,365
Connecticut,Mashantucket Pequot Indian Reservation,Mashantucket Pequot,82
New Mexico,Mescalero Tribe,Mescalero,270
New Mexico,Pueblo of Picuris,Picuris,291
New Mexico,Pueblo of Pojoaque,Pojoaque,106
New Mexico,San Felipe Pueblo (Indian Reservation),San Felipe,310
Montana,Fort Peck Indian Reservation,Fort Peck,48
Alaska,Dot Lake (ANV/ANVSA),Dot Lake,446
Alaska,Northway (ANV/ANVSA),Northway,541
Alaska,Tanacross (ANV/ANVSA),Tanacross,592
Alaska,Tetlin (ANV/ANVSA),Tetlin,598
New Mexico,Cochiti Pueblo (Indian Reservation),Cochiti,202
New Mexico,Jemez Pueblo (Indian Reservation),Jemez,248
New Mexico,Santa Clara Pueblo (Indian Reservation),Santa Clara,126
New York,Oneida (East) Indian Reservation,Oneida,282
California,Hoopa Valley Indian Reservation,Hoopa Valley,240
California,Yurok Indian Reservation,Yurok,345
Virginia,Pamunkey Indian Reservation,Pamunkey,364
Virginia,Mattaponi Indian Reservation,Mattaponi,362
Washington,Colville Indian Reservation,Colville,29
Washington,Kalispel Indian Reservation,Kalispel,66
Washington,Spokane Indian Reservation,Spokane,138
Washington,Yakama Reservation,Yakama Nation,176
South Carolina,Catawba Indian Reservation,Catawba,24
Alabama,Poarch Creek Reservation and Trust Lands (also FL),Poarch Creek,104
Florida,Hollywood Indian Reservation,Hollywood,239
Florida,Big Cypress Indian Reservation,Big Cypress,188
Florida,Brighton Indian Reservation,Brighton,192
Florida,Fort Pierce Indian Reservation,Fort Pierce,229
Florida,Immokalee Indian Reservation,Immokalee,242
Florida,Tampa Reservation,Tampa,330
Arizona,Colorado River Indian Reservation (Also CA),Colorado River,206
Arizona,Fort McDowell Indian Reservation,Fort McDowell Yavapai Nation,228
Arizona,Fort Mojave Indian Reservation (Also CA),Fort Mojave,45
Arizona,Fort Yuma (Quechan) Indian Reservation (Also CA),Fort Yuma,231
Arizona,Cocopah Indian Reservation,Cocopah,203
Arizona,Hualapai Indian Reservation,Hualapai,59
Arizona,Kaibab Indian Reservation,Kaibab,250
Arizona,Maricopa Indian Reservation (Ak Chin),Maricopa (Ak Chin),81
Arizona,Salt River Indian Reservation,Salt River,308
Arizona,Tonto Apache Reservation,Tonto Apache,153
Arizona,Pascua Yaqui Indian Reservation,Pascua Pueblo Yaqui,101
Arizona,Yavapai-Apache Nation Indian Reservation,Yavapai-Apache Nation,177
Arizona,Yavapai Indian Reservation,Yavapai-Prescott,342
Arizona,Zuni Pueblo (Indian Reservation),Zuni,180
Nevada,Battle Mountain Reservation,Battle Mountain,13
Nevada,Campbell Ranch (Reservation),Campbell,195
Nevada,Carson Colony (Indian Reservation),Carson,198
Nevada,Dresslerville Colony (Reservation),Dresslerville,213
Nevada,Duck Valley (Western Shoshone) Indian Reservation (A,Duck Valley,215
Nevada,Duckwater Indian Reservation,Duckwater,216
Nevada,Ely Colony (Reservation),Ely,219
Nevada,Fallon Indian Reservation,Fallon Paiute-Shoshone,38
Nevada,Fort McDermitt Indian Reservation (Also OR),Fort McDermitt,226
Nevada,Fort Mojave Indian Reservation (Also AZ),Fort Mojave,47
Nevada,Goshute Indian Reservation (Also UT),Goshute,234
