State,County,LACCESS_POP10,FID
Washington,Grant,20204.5695,2889
Washington,Grays Harbor,14220.5453,2894
Washington,Island,19367.47979,2898
Washington,Jefferson,6318.250947,2905
Washington,King,333424.0972,2913
Washington,Kitsap,79765.44421,2927
Washington,Kittitas,9172.3066,2932
Washington,Klickitat,4793.377264,2935
Washington,Lewis,12727.69172,2940
Washington,Lincoln,7517.221317,2942
Washington,Mason,3687.75479,2946
Washington,Okanogan,6505.309003,2947
Washington,Pacific,6890.655962,2949
Washington,Pend Oreille,4298.665756,2951
Washington,Pierce,266739.917,2956
Washington,San Juan,37.99999918,2957
Washington,Skagit,29819.67422,2958
Washington,Skamania,504.6401238,2959
Washington,Snohomish,173059.251,2960
Washington,Spokane,80077.15122,2961
Washington,Stevens,12902.49425,2963
Washington,Thurston,79252.22781,2967
Washington,Wahkiakum,2894.620922,2969
Washington,Walla Walla,13944.40432,2970
Washington,Whatcom,50884.34015,2972
Washington,Whitman,9178.088839,2973
Washington,Yakima,30241.82361,2974
West Virginia,Barbour,177.754725,2975
West Virginia,Berkeley,25200.01836,2976
West Virginia,Boone,750.5450999,2977
West Virginia,Braxton,2987.224403,2978
West Virginia,Brooke,5402.788482,2979
West Virginia,Cabell,12568.67961,2980
West Virginia,Calhoun,1843.484691,2981
West Virginia,Clay,1448.76349,3000
West Virginia,Doddridge,169.9527627,3002
West Virginia,Fayette,6288.065346,3006
West Virginia,Gilmer,451.9803998,3008
West Virginia,Grant,2259.897319,3011
West Virginia,Greenbrier,3719.589171,3013
West Virginia,Hampshire,6117.475878,3016
West Virginia,Hancock,7498.091967,3017
West Virginia,Hardy,4797.709943,3019
West Virginia,Harrison,11092.0414,3021
West Virginia,Jackson,3449.484364,3023
West Virginia,Jefferson,2827.131914,3026
West Virginia,Kanawha,48213.83931,3027
West Virginia,Lewis,673.982191,3029
West Virginia,Lincoln,0,3031
West Virginia,Logan,1932.529203,3034
West Virginia,McDowell,954.660033,3037
West Virginia,Marion,7896.048548,3039
West Virginia,Marshall,8418.061728,3041
West Virginia,Mason,5745.105222,3042
West Virginia,Mercer,13304.03962,3044
West Virginia,Mineral,3067.014092,3046
West Virginia,Mingo,270.5288403,3048
West Virginia,Monongalia,24543.05574,3050
West Virginia,Monroe,782.2958431,3052
West Virginia,Morgan,1617.857941,3054
West Virginia,Nicholas,1056.810926,3057
West Virginia,Ohio,12914.62194,3059
West Virginia,Pendleton,2364.217597,3061
West Virginia,Pleasants,20.54335567,3064
West Virginia,Pocahontas,4028.992177,3066
West Virginia,Preston,7447.135483,3068
West Virginia,Putnam,12705.5973,3070
West Virginia,Raleigh,25057.4528,3073
West Virginia,Randolph,2343.430387,3075
West Virginia,Ritchie,395.1455391,3077
West Virginia,Roane,2542.910263,3079
West Virginia,Summers,1758.086956,3080
West Virginia,Taylor,574.9664098,3082
West Virginia,Tucker,74.18676404,3084
West Virginia,Tyler,877.2799908,3085
West Virginia,Upshur,961.2474012,3087
West Virginia,Wayne,5924.32146,3089
West Virginia,Webster,230.19383,3091
West Virginia,Wetzel,7203.257925,3093
West Virginia,Wirt,66.27004016,3095
West Virginia,Wood,16482.44294,3097
West Virginia,Wyoming,757.0034399,3099
Wisconsin,Adams,3389.665147,3101
Wisconsin,Ashland,5073.500808,3104
Wisconsin,Barron,3811.129087,3106
Wisconsin,Bayfield,3779.529282,3108
Wisconsin,Brown,65132.86217,3111
Wisconsin,Buffalo,3351.857631,3113
Wisconsin,Burnett,1564.135533,3115
Wisconsin,Calumet,8926.934425,3116
Wisconsin,Chippewa,11351.90115,3117
Wisconsin,Clark,3074.09865,3119
Wisconsin,Columbia,3367.292914,3120
Wisconsin,Crawford,5753.477854,3122
Wisconsin,Dane,110749.4782,3124
Wisconsin,Dodge,6928.762174,3126
Wisconsin,Door,3693.553769,3131
Wisconsin,Douglas,11337.56289,3134
Wisconsin,Dunn,7321.106541,3135
Wisconsin,Eau Claire,26548.94501,3137
Wisconsin,Florence,1921.184144,3138
Wisconsin,Fond du Lac,14228.41287,3140
Wisconsin,Forest,3501.951663,3141
Wisconsin,Grant,6564.775471,3143
Wisconsin,Green,5301.416572,3145
Wisconsin,Green Lake,1331.030346,3147
Wisconsin,Iowa,3007.766446,3148
Wisconsin,Iron,1139.154296,3151
Wisconsin,Jackson,7271.800914,3153
Wisconsin,Jefferson,7620.364482,3154
Wisconsin,Juneau,3869.332736,3156
Wisconsin,Kenosha,46129.26072,3158
Wisconsin,Kewaunee,71.78951998,3160
Wisconsin,La Crosse,23940.32897,3161
Wisconsin,Lafayette,2590.373284,3163
Wisconsin,Langlade,6022.820783,3165
Wisconsin,Lincoln,4903.978013,3166
Wisconsin,Manitowoc,12908.32013,3169
Wisconsin,Marathon,27814.46856,3170
Wisconsin,Marinette,7521.025802,3172
Wisconsin,Marquette,255.7314701,3174
Wisconsin,Menominee,1255.786095,3175
Wisconsin,Milwaukee,124078.459,3177
Wisconsin,Monroe,6435.249094,3179
Wisconsin,Oconto,4459.888892,3181
Wisconsin,Oneida,4305.073504,3183
Wisconsin,Outagamie,25730.03401,3185
Wisconsin,Ozaukee,26067.238,3186
Wisconsin,Pepin,0,3188
Wisconsin,Pierce,5317.775364,3189
Wisconsin,Polk,983.3489273,3191
Wisconsin,Portage,17620.87403,3192
Wisconsin,Price,1637.894914,3194
Wisconsin,Racine,57826.08817,3195
Wisconsin,Richland,3698.591131,3196
Wisconsin,Rock,49550.11221,3198
Wisconsin,Rusk,3081.039798,3199
Wisconsin,St. Croix,10961.6459,3200
Wisconsin,Sauk,3246.150178,3202
Wisconsin,Sawyer,4792.748461,3203
Wisconsin,Shawano,6489.082907,3205
Wisconsin,Sheboygan,11446.03683,3207
Wisconsin,Taylor,4248.490825,3208
Wisconsin,Trempealeau,650.5683184,3210
Wisconsin,Vernon,5173.162427,3213
Wisconsin,Vilas,2603.588621,3001
Wisconsin,Walworth,30650.46372,3003
Wisconsin,Washburn,3128.42552,3004
Wisconsin,Washington,19101.49,3005
Wisconsin,Waukesha,160077.3419,3007
Wisconsin,Waupaca,8030.842678,3009
Wisconsin,Waushara,308.5617719,3010
Wisconsin,Winnebago,51314.4801,3012
Wisconsin,Wood,19714.21646,3014
Wyoming,Albany,14557.06385,3015
Wyoming,Big Horn,2176.423005,3018
Wyoming,Campbell,10439.71784,3020
Wyoming,Carbon,8595.553725,3022
Wyoming,Converse,1734.277645,3024
Wyoming,Crook,5139.821969,3025
Wyoming,Fremont,6165.460471,3028
Wyoming,Goshen,3899.109939,3030
Wyoming,Hot Springs,394.149836,3032
Wyoming,Johnson,1713.579912,3033
Wyoming,Laramie,22102.09216,3035
Wyoming,Lincoln,2471.173864,3036
Wyoming,Natrona,32267.10016,3038
Wyoming,Niobrara,544.734192,3040
Wyoming,Park,5945.469881,3043
Wyoming,Platte,1798.839152,3045
Wyoming,Sheridan,12976.66154,3047
Wyoming,Sublette,2054.221776,3049
Wyoming,Sweetwater,13391.7155,3051
Wyoming,Teton,6212.423697,3053
Wyoming,Uinta,4270.147119,3055
Wyoming,Washakie,931.4116469,3056
Wyoming,Weston,1240.493102,3058
