State,County,PCT_WIC17,FID,FID
Texas,Denton,2.903674195,2532,2532
Texas,DeWitt,2.903674195,2538,2538
Texas,Dickens,2.903674195,2542,2542
Texas,Dimmit,2.903674195,2548,2548
Texas,Donley,2.903674195,2551,2551
Texas,Duval,2.903674195,2556,2556
Texas,Eastland,2.903674195,2562,2562
Texas,Ector,2.903674195,2568,2568
Texas,Edwards,2.903674195,2574,2574
Texas,Ellis,2.903674195,2579,2579
Texas,El Paso,2.903674195,2588,2588
Texas,Erath,2.903674195,2597,2597
Texas,Falls,2.903674195,2601,2601
Texas,Fannin,2.903674195,2621,2621
Texas,Fayette,2.903674195,2624,2624
Texas,Fisher,2.903674195,2628,2628
Texas,Floyd,2.903674195,2630,2630
Texas,Foard,2.903674195,2002,2002
Texas,Fort Bend,2.903674195,2009,2009
Texas,Franklin,2.903674195,2016,2016
Texas,Freestone,2.903674195,2022,2022
Texas,Frio,2.903674195,2028,2028
Texas,Gaines,2.903674195,2032,2032
Texas,Galveston,2.903674195,2059,2059
Texas,Garza,2.903674195,2060,2060
Texas,Gillespie,2.903674195,2066,2066
Texas,Glasscock,2.903674195,2072,2072
Texas,Goliad,2.903674195,2079,2079
Texas,Gonzales,2.903674195,2086,2086
Texas,Gray,2.903674195,2088,2088
Texas,Grayson,2.903674195,2094,2094
Texas,Gregg,2.903674195,2101,2101
Texas,Grimes,2.903674195,2108,2108
Texas,Guadalupe,2.903674195,2116,2116
Texas,Hale,2.903674195,2120,2120
Texas,Hall,2.903674195,2125,2125
Texas,Hamilton,2.903674195,2128,2128
Texas,Hansford,2.903674195,2132,2132
Texas,Hardeman,2.903674195,2137,2137
Texas,Hardin,2.903674195,2142,2142
Texas,Harris,2.903674195,2149,2149
Texas,Harrison,2.903674195,2157,2157
Texas,Hartley,2.903674195,2160,2160
Texas,Haskell,2.903674195,2163,2163
Texas,Hays,2.903674195,2166,2166
Texas,Hemphill,2.903674195,2171,2171
Texas,Henderson,2.903674195,2178,2178
Texas,Hidalgo,2.903674195,2188,2188
Texas,Hill,2.903674195,2201,2201
Texas,Hockley,2.903674195,2208,2208
Texas,Hood,2.903674195,2213,2213
Texas,Hopkins,2.903674195,2221,2221
Texas,Houston,2.903674195,2228,2228
Texas,Howard,2.903674195,2231,2231
Texas,Hudspeth,2.903674195,2241,2241
Texas,Hunt,2.903674195,2246,2246
Texas,Hutchinson,2.903674195,2249,2249
Texas,Irion,2.903674195,2255,2255
Texas,Jack,2.903674195,2256,2256
Texas,Jackson,2.903674195,2264,2264
Texas,Jasper,2.903674195,2271,2271
Texas,Jeff Davis,2.903674195,2275,2275
Texas,Jefferson,2.903674195,2285,2285
Texas,Jim Hogg,2.903674195,2288,2288
Texas,Jim Wells,2.903674195,2294,2294
Texas,Johnson,2.903674195,2299,2299
Texas,Jones,2.903674195,2301,2301
Texas,Karnes,2.903674195,2307,2307
Texas,Kaufman,2.903674195,2314,2314
Texas,Kendall,2.903674195,2319,2319
Texas,Kenedy,2.903674195,2330,2330
Texas,Kent,2.903674195,2335,2335
Texas,Kerr,2.903674195,2337,2337
Texas,Kimble,2.903674195,2339,2339
Texas,King,2.903674195,2342,2342
Texas,Kinney,2.903674195,2347,2347
Texas,Kleberg,2.903674195,2358,2358
Texas,Knox,2.903674195,2364,2364
Texas,Lamar,2.903674195,2371,2371
Texas,Lamb,2.903674195,2376,2376
Texas,Lampasas,2.903674195,2381,2381
Texas,La Salle,2.903674195,2388,2388
Texas,Lavaca,2.903674195,2392,2392
Texas,Lee,2.903674195,2398,2398
Texas,Leon,2.903674195,2402,2402
Texas,Liberty,2.903674195,2404,2404
Texas,Limestone,2.903674195,2408,2408
Texas,Lipscomb,2.903674195,2412,2412
Texas,Live Oak,2.903674195,2416,2416
Texas,Llano,2.903674195,2421,2421
Texas,Loving,2.903674195,2424,2424
Texas,Lubbock,2.903674195,2428,2428
Texas,Lynn,2.903674195,2438,2438
Texas,McCulloch,2.903674195,2452,2452
Texas,McLennan,2.903674195,2477,2477
Texas,McMullen,2.903674195,2494,2494
Texas,Madison,2.903674195,2526,2526
Texas,Marion,2.903674195,2547,2547
Texas,Martin,2.903674195,2564,2564
Texas,Mason,2.903674195,2570,2570
Texas,Matagorda,2.903674195,2637,2637
Texas,Maverick,2.903674195,2649,2649
Texas,Medina,2.903674195,2652,2652
Texas,Menard,2.903674195,2655,2655
Texas,Midland,2.903674195,2657,2657
Texas,Milam,2.903674195,2659,2659
Texas,Mills,2.903674195,2663,2663
Texas,Mitchell,2.903674195,2666,2666
Texas,Montague,2.903674195,2669,2669
Texas,Montgomery,2.903674195,2682,2682
Texas,Moore,2.903674195,2683,2683
Texas,Morris,2.903674195,2688,2688
Texas,Motley,2.903674195,2692,2692
Texas,Nacogdoches,2.903674195,2701,2701
Texas,Navarro,2.903674195,2706,2706
Texas,Newton,2.903674195,2711,2711
Texas,Nolan,2.903674195,2714,2714
Texas,Nueces,2.903674195,2194,2194
Texas,Ochiltree,2.903674195,2204,2204
Texas,Oldham,2.903674195,2210,2210
Texas,Orange,2.903674195,2214,2214
Texas,Palo Pinto,2.903674195,2220,2220
Texas,Panola,2.903674195,2227,2227
Texas,Parker,2.903674195,2229,2229
Texas,Parmer,2.903674195,2235,2235
Texas,Pecos,2.903674195,2239,2239
Texas,Polk,2.903674195,2243,2243
Texas,Potter,2.903674195,2247,2247
Texas,Presidio,2.903674195,2261,2261
Texas,Rains,2.903674195,2268,2268
Texas,Randall,2.903674195,2274,2274
Texas,Reagan,2.903674195,2280,2280
Texas,Real,2.903674195,2283,2283
Texas,Red River,2.903674195,2295,2295
Texas,Reeves,2.903674195,2308,2308
Texas,Refugio,2.903674195,2334,2334
Texas,Roberts,2.903674195,2348,2348
Texas,Robertson,2.903674195,2353,2353
Texas,Rockwall,2.903674195,2355,2355
Texas,Runnels,2.903674195,2361,2361
Texas,Rusk,2.903674195,2367,2367
Texas,Sabine,2.903674195,2370,2370
Texas,San Augustine,2.903674195,2380,2380
Texas,San Jacinto,2.903674195,2387,2387
Texas,San Patricio,2.903674195,2415,2415
Texas,San Saba,2.903674195,2435,2435
Texas,Schleicher,2.903674195,2437,2437
Texas,Scurry,2.903674195,2443,2443
Texas,Shackelford,2.903674195,2445,2445
Texas,Shelby,2.903674195,2448,2448
Texas,Sherman,2.903674195,2453,2453
Texas,Smith,2.903674195,2465,2465
Texas,Somervell,2.903674195,2470,2470
Texas,Starr,2.903674195,2474,2474
Texas,Stephens,2.903674195,2480,2480
Texas,Sterling,2.903674195,2481,2481
Texas,Stonewall,2.903674195,2486,2486
Texas,Sutton,2.903674195,2490,2490
Texas,Swisher,2.903674195,2495,2495
Texas,Tarrant,2.903674195,2500,2500
Texas,Taylor,2.903674195,2508,2508
Texas,Terrell,2.903674195,2518,2518
Texas,Terry,2.903674195,2522,2522
Texas,Throckmorton,2.903674195,2525,2525
Texas,Titus,2.903674195,2531,2531
Texas,Tom Green,2.903674195,2536,2536
Texas,Travis,2.903674195,2543,2543
Texas,Trinity,2.903674195,2553,2553
Texas,Tyler,2.903674195,2560,2560
Texas,Upshur,2.903674195,2566,2566
Texas,Upton,2.903674195,2572,2572
Texas,Uvalde,2.903674195,2576,2576
Texas,Val Verde,2.903674195,2582,2582
Texas,Van Zandt,2.903674195,2586,2586
Texas,Victoria,2.903674195,2595,2595
Texas,Walker,2.903674195,2603,2603
Texas,Waller,2.903674195,2606,2606
Texas,Ward,2.903674195,2610,2610
Texas,Washington,2.903674195,2613,2613
Texas,Webb,2.903674195,2616,2616
Texas,Wharton,2.903674195,2618,2618
Texas,Wheeler,2.903674195,2623,2623
Texas,Wichita,2.903674195,2632,2632
Texas,Wilbarger,2.903674195,2634,2634
Texas,Willacy,2.903674195,2639,2639
Texas,Williamson,2.903674195,2640,2640
Texas,Wilson,2.903674195,2641,2641
Texas,Winkler,2.903674195,2642,2642
Texas,Wise,2.903674195,2643,2643
Texas,Wood,2.903674195,2644,2644
Texas,Yoakum,2.903674195,2645,2645
Texas,Young,2.903674195,2646,2646
Texas,Zapata,2.903674195,2650,2650
Texas,Zavala,2.903674195,2651,2651
Utah,Beaver,1.7327765,2653,2653
Utah,Box Elder,1.7327765,2658,2658
Utah,Cache,1.7327765,2661,2661
Utah,Carbon,1.7327765,2665,2665
Utah,Daggett,1.7327765,2668,2668
Utah,Davis,1.7327765,2671,2671
Utah,Duchesne,1.7327765,2672,2672
Utah,Emery,1.7327765,2673,2673
Utah,Garfield,1.7327765,2674,2674
Utah,Grand,1.7327765,2675,2675
Utah,Iron,1.7327765,2676,2676
Utah,Juab,1.7327765,2677,2677
Utah,Kane,1.7327765,2678,2678
Utah,Millard,1.7327765,2680,2680
Utah,Morgan,1.7327765,2681,2681
Utah,Piute,1.7327765,2685,2685
Utah,Rich,1.7327765,2687,2687
Utah,Salt Lake,1.7327765,2690,2690
Utah,San Juan,1.7327765,2694,2694
Utah,Sanpete,1.7327765,2697,2697
Utah,Sevier,1.7327765,2702,2702
Utah,Summit,1.7327765,2703,2703
Utah,Tooele,1.7327765,2707,2707
Utah,Uintah,1.7327765,2539,2539
Utah,Utah,1.7327765,2555,2555
Utah,Wasatch,1.7327765,2567,2567
Utah,Washington,1.7327765,2577,2577
Utah,Wayne,1.7327765,2580,2580
Utah,Weber,1.7327765,2587,2587
Vermont,Addison,1.853235561,2590,2590
Vermont,Bennington,1.853235561,2591,2591
Vermont,Caledonia,1.853235561,2596,2596
Vermont,Chittenden,1.853235561,2599,2599
Vermont,Essex,1.853235561,2604,2604
Vermont,Franklin,1.853235561,2607,2607
Vermont,Grand Isle,1.853235561,2609,2609
Vermont,Lamoille,1.853235561,2611,2611
Vermont,Orange,1.853235561,2612,2612
Vermont,Orleans,1.853235561,2614,2614
Vermont,Rutland,1.853235561,2615,2615
Vermont,Washington,1.853235561,2617,2617
Vermont,Windham,1.853235561,2620,2620
Vermont,Windsor,1.853235561,2625,2625
Virginia,Accomack,1.442557594,2719,2719
Virginia,Albemarle,1.442557594,2728,2728
Virginia,Alleghany,1.442557594,2733,2733
Virginia,Amelia,1.442557594,2741,2741
Virginia,Amherst,1.442557594,2746,2746
Virginia,Appomattox,1.442557594,2749,2749
Virginia,Arlington,1.442557594,2753,2753
Virginia,Augusta,1.442557594,2758,2758
Virginia,Bath,1.442557594,2763,2763
Virginia,Bland,1.442557594,2772,2772
Virginia,Botetourt,1.442557594,2776,2776
Virginia,Brunswick,1.442557594,2777,2777
Virginia,Buchanan,1.442557594,2784,2784
Virginia,Buckingham,1.442557594,2785,2785
Virginia,Campbell,1.442557594,2788,2788
Virginia,Caroline,1.442557594,2793,2793
Virginia,Carroll,1.442557594,2797,2797
Virginia,Charles City,1.442557594,2806,2806
Virginia,Charlotte,1.442557594,2810,2810
Virginia,Chesterfield,1.442557594,2816,2816
Virginia,Clarke,1.442557594,2819,2819
Virginia,Craig,1.442557594,2820,2820
Virginia,Culpeper,1.442557594,2824,2824
Virginia,Cumberland,1.442557594,2827,2827
Virginia,Dickenson,1.442557594,2832,2832
Virginia,Dinwiddie,1.442557594,2838,2838
Virginia,Essex,1.442557594,2842,2842
Virginia,Fauquier,1.442557594,2853,2853
Virginia,Floyd,1.442557594,2856,2856
Virginia,Fluvanna,1.442557594,2858,2858
Virginia,Frederick,1.442557594,2868,2868
Virginia,Giles,1.442557594,2873,2873
Virginia,Gloucester,1.442557594,2887,2887
Virginia,Goochland,1.442557594,2892,2892
Virginia,Grayson,1.442557594,2896,2896
Virginia,Greene,1.442557594,2899,2899
Virginia,Greensville,1.442557594,2902,2902
Virginia,Halifax,1.442557594,2904,2904
Virginia,Hanover,1.442557594,2909,2909
Virginia,Henrico,1.442557594,2915,2915
Virginia,Henry,1.442557594,2918,2918
Virginia,Highland,1.442557594,2920,2920
Virginia,Isle of Wight,1.442557594,2925,2925
Virginia,James City,1.442557594,2930,2930
Virginia,King and Queen,1.442557594,2936,2936
Virginia,King George,1.442557594,2938,2938
Virginia,King William,1.442557594,2943,2943
Virginia,Lancaster,1.442557594,2948,2948
Virginia,Lee,1.442557594,2950,2950
Virginia,Loudoun,1.442557594,2952,2952
Virginia,Louisa,1.442557594,2953,2953
Virginia,Lunenburg,1.442557594,2954,2954
Virginia,Madison,1.442557594,2955,2955
Virginia,Mathews,1.442557594,2962,2962
Virginia,Mecklenburg,1.442557594,2964,2964
Virginia,Middlesex,1.442557594,2965,2965
Virginia,Montgomery,1.442557594,2966,2966
Virginia,Nelson,1.442557594,2968,2968
Virginia,New Kent,1.442557594,2971,2971
Virginia,Northampton,1.442557594,2982,2982
Virginia,Northumberland,1.442557594,2983,2983
Virginia,Nottoway,1.442557594,2984,2984
Virginia,Orange,1.442557594,2985,2985
Virginia,Page,1.442557594,2986,2986
Virginia,Patrick,1.442557594,2987,2987
Virginia,Pittsylvania,1.442557594,2988,2988
Virginia,Powhatan,1.442557594,2989,2989
Virginia,Prince Edward,1.442557594,2990,2990
Virginia,Prince George,1.442557594,2991,2991
Virginia,Prince William,1.442557594,2992,2992
Virginia,Pulaski,1.442557594,2993,2993
Virginia,Rappahannock,1.442557594,2994,2994
Virginia,Rockbridge,1.442557594,2997,2997
Virginia,Rockingham,1.442557594,2998,2998
Virginia,Russell,1.442557594,2999,2999
Virginia,Scott,1.442557594,2585,2585
Virginia,Shenandoah,1.442557594,2594,2594
Virginia,Smyth,1.442557594,2600,2600
Virginia,Southampton,1.442557594,2608,2608
Virginia,Spotsylvania,1.442557594,2619,2619
Virginia,Stafford,1.442557594,2629,2629
Virginia,Surry,1.442557594,2636,2636
Virginia,Sussex,1.442557594,2647,2647
Virginia,Tazewell,1.442557594,2656,2656
Virginia,Warren,1.442557594,2662,2662
Virginia,Washington,1.442557594,2667,2667
Virginia,Westmoreland,1.442557594,2684,2684
Virginia,Wise,1.442557594,2695,2695
Virginia,Wythe,1.442557594,2699,2699
Virginia,York,1.442557594,2709,2709
Virginia,Alexandria,1.442557594,2712,2712
Virginia,Bristol,1.442557594,2716,2716
Virginia,Buena Vista,1.442557594,2720,2720
Virginia,Charlottesville,1.442557594,2722,2722
Virginia,Chesapeake,1.442557594,2724,2724
Virginia,Colonial Heights,1.442557594,2727,2727
Virginia,Covington,1.442557594,2729,2729
Virginia,Danville,1.442557594,2732,2732
Virginia,Emporia,1.442557594,2736,2736
Virginia,Falls Church,1.442557594,2740,2740
Virginia,Fredericksburg,1.442557594,2745,2745
Virginia,Galax,1.442557594,2747,2747
Virginia,Hampton,1.442557594,2751,2751
Virginia,Harrisonburg,1.442557594,2755,2755
Virginia,Hopewell,1.442557594,2756,2756
Virginia,Lexington,1.442557594,2760,2760
Virginia,Lynchburg,1.442557594,2762,2762
Virginia,Manassas,1.442557594,2765,2765
Virginia,Manassas Park,1.442557594,2768,2768
Virginia,Martinsville,1.442557594,2771,2771
Virginia,Newport News,1.442557594,2775,2775
Virginia,Norfolk,1.442557594,2778,2778
Virginia,Norton,1.442557594,2780,2780
Virginia,Petersburg,1.442557594,2782,2782
Virginia,Poquoson,1.442557594,2791,2791
Virginia,Portsmouth,1.442557594,2795,2795
Virginia,Radford,1.442557594,2799,2799
Virginia,Salem,1.442557594,2809,2809
Virginia,Staunton,1.442557594,2812,2812
Virginia,Suffolk,1.442557594,2815,2815
Virginia,Virginia Beach,1.442557594,2826,2826
Virginia,Waynesboro,1.442557594,2831,2831
Virginia,Williamsburg,1.442557594,2835,2835
Virginia,Winchester,1.442557594,2837,2837
Washington,Adams,2.126098849,2840,2840
Washington,Asotin,2.126098849,2845,2845
Washington,Benton,2.126098849,2847,2847
Washington,Chelan,2.126098849,2852,2852
Washington,Clallam,2.126098849,2861,2861
Washington,Clark,2.126098849,2865,2865
Washington,Columbia,2.126098849,2869,2869
Washington,Cowlitz,2.126098849,2871,2871
Washington,Douglas,2.126098849,2877,2877
Washington,Ferry,2.126098849,2880,2880
Washington,Franklin,2.126098849,2884,2884
Washington,Garfield,2.126098849,2886,2886
Washington,Grant,2.126098849,2889,2889
Washington,Grays Harbor,2.126098849,2894,2894
Washington,Island,2.126098849,2898,2898
Washington,Jefferson,2.126098849,2905,2905
Washington,King,2.126098849,2913,2913
Washington,Kitsap,2.126098849,2927,2927
Washington,Kittitas,2.126098849,2932,2932
Washington,Klickitat,2.126098849,2935,2935
Washington,Lewis,2.126098849,2940,2940
Washington,Lincoln,2.126098849,2942,2942
Washington,Mason,2.126098849,2946,2946
Washington,Okanogan,2.126098849,2947,2947
Washington,Pacific,2.126098849,2949,2949
Washington,Pend Oreille,2.126098849,2951,2951
Washington,Pierce,2.126098849,2956,2956
Washington,San Juan,2.126098849,2957,2957
Washington,Skagit,2.126098849,2958,2958
Washington,Skamania,2.126098849,2959,2959
Washington,Snohomish,2.126098849,2960,2960
Washington,Spokane,2.126098849,2961,2961
Washington,Stevens,2.126098849,2963,2963
Washington,Thurston,2.126098849,2967,2967
Washington,Wahkiakum,2.126098849,2969,2969
Washington,Walla Walla,2.126098849,2970,2970
Washington,Whatcom,2.126098849,2972,2972
Washington,Whitman,2.126098849,2973,2973
Washington,Yakima,2.126098849,2974,2974
West Virginia,Barbour,2.110009213,2975,2975
West Virginia,Berkeley,2.110009213,2976,2976
West Virginia,Boone,2.110009213,2977,2977
West Virginia,Braxton,2.110009213,2978,2978
West Virginia,Brooke,2.110009213,2979,2979
West Virginia,Cabell,2.110009213,2980,2980
West Virginia,Calhoun,2.110009213,2981,2981
West Virginia,Clay,2.110009213,3000,3000
West Virginia,Doddridge,2.110009213,3002,3002
West Virginia,Fayette,2.110009213,3006,3006
West Virginia,Gilmer,2.110009213,3008,3008
West Virginia,Grant,2.110009213,3011,3011
West Virginia,Greenbrier,2.110009213,3013,3013
West Virginia,Hampshire,2.110009213,3016,3016
West Virginia,Hancock,2.110009213,3017,3017
West Virginia,Hardy,2.110009213,3019,3019
West Virginia,Harrison,2.110009213,3021,3021
West Virginia,Jackson,2.110009213,3023,3023
West Virginia,Jefferson,2.110009213,3026,3026
West Virginia,Kanawha,2.110009213,3027,3027
West Virginia,Lewis,2.110009213,3029,3029
West Virginia,Lincoln,2.110009213,3031,3031
West Virginia,Logan,2.110009213,3034,3034
West Virginia,McDowell,2.110009213,3037,3037
West Virginia,Marion,2.110009213,3039,3039
West Virginia,Marshall,2.110009213,3041,3041
West Virginia,Mason,2.110009213,3042,3042
West Virginia,Mercer,2.110009213,3044,3044
West Virginia,Mineral,2.110009213,3046,3046
West Virginia,Mingo,2.110009213,3048,3048
West Virginia,Monongalia,2.110009213,3050,3050
West Virginia,Monroe,2.110009213,3052,3052
West Virginia,Morgan,2.110009213,3054,3054
West Virginia,Nicholas,2.110009213,3057,3057
West Virginia,Ohio,2.110009213,3059,3059
West Virginia,Pendleton,2.110009213,3061,3061
West Virginia,Pleasants,2.110009213,3064,3064
West Virginia,Pocahontas,2.110009213,3066,3066
West Virginia,Preston,2.110009213,3068,3068
West Virginia,Putnam,2.110009213,3070,3070
West Virginia,Raleigh,2.110009213,3073,3073
West Virginia,Randolph,2.110009213,3075,3075
West Virginia,Ritchie,2.110009213,3077,3077
West Virginia,Roane,2.110009213,3079,3079
West Virginia,Summers,2.110009213,3080,3080
West Virginia,Taylor,2.110009213,3082,3082
West Virginia,Tucker,2.110009213,3084,3084
West Virginia,Tyler,2.110009213,3085,3085
West Virginia,Upshur,2.110009213,3087,3087
West Virginia,Wayne,2.110009213,3089,3089
West Virginia,Webster,2.110009213,3091,3091
West Virginia,Wetzel,2.110009213,3093,3093
West Virginia,Wirt,2.110009213,3095,3095
West Virginia,Wood,2.110009213,3097,3097
West Virginia,Wyoming,2.110009213,3099,3099
Wisconsin,Adams,1.655740629,3101,3101
Wisconsin,Ashland,1.655740629,3104,3104
Wisconsin,Barron,1.655740629,3106,3106
Wisconsin,Bayfield,1.655740629,3108,3108
Wisconsin,Brown,1.655740629,3111,3111
Wisconsin,Buffalo,1.655740629,3113,3113
Wisconsin,Burnett,1.655740629,3115,3115
Wisconsin,Calumet,1.655740629,3116,3116
Wisconsin,Chippewa,1.655740629,3117,3117
Wisconsin,Clark,1.655740629,3119,3119
Wisconsin,Columbia,1.655740629,3120,3120
Wisconsin,Crawford,1.655740629,3122,3122
Wisconsin,Dane,1.655740629,3124,3124
Wisconsin,Dodge,1.655740629,3126,3126
Wisconsin,Door,1.655740629,3131,3131
Wisconsin,Douglas,1.655740629,3134,3134
Wisconsin,Dunn,1.655740629,3135,3135
Wisconsin,Eau Claire,1.655740629,3137,3137
Wisconsin,Florence,1.655740629,3138,3138
Wisconsin,Fond du Lac,1.655740629,3140,3140
Wisconsin,Forest,1.655740629,3141,3141
Wisconsin,Grant,1.655740629,3143,3143
Wisconsin,Green,1.655740629,3145,3145
Wisconsin,Green Lake,1.655740629,3147,3147
Wisconsin,Iowa,1.655740629,3148,3148
Wisconsin,Iron,1.655740629,3151,3151
Wisconsin,Jackson,1.655740629,3153,3153
Wisconsin,Jefferson,1.655740629,3154,3154
Wisconsin,Juneau,1.655740629,3156,3156
Wisconsin,Kenosha,1.655740629,3158,3158
Wisconsin,Kewaunee,1.655740629,3160,3160
Wisconsin,La Crosse,1.655740629,3161,3161
Wisconsin,Lafayette,1.655740629,3163,3163
Wisconsin,Langlade,1.655740629,3165,3165
Wisconsin,Lincoln,1.655740629,3166,3166
Wisconsin,Manitowoc,1.655740629,3169,3169
Wisconsin,Marathon,1.655740629,3170,3170
Wisconsin,Marinette,1.655740629,3172,3172
Wisconsin,Marquette,1.655740629,3174,3174
Wisconsin,Menominee,1.655740629,3175,3175
Wisconsin,Milwaukee,1.655740629,3177,3177
Wisconsin,Monroe,1.655740629,3179,3179
Wisconsin,Oconto,1.655740629,3181,3181
Wisconsin,Oneida,1.655740629,3183,3183
Wisconsin,Outagamie,1.655740629,3185,3185
Wisconsin,Ozaukee,1.655740629,3186,3186
Wisconsin,Pepin,1.655740629,3188,3188
Wisconsin,Pierce,1.655740629,3189,3189
Wisconsin,Polk,1.655740629,3191,3191
Wisconsin,Portage,1.655740629,3192,3192
Wisconsin,Price,1.655740629,3194,3194
Wisconsin,Racine,1.655740629,3195,3195
Wisconsin,Richland,1.655740629,3196,3196
Wisconsin,Rock,1.655740629,3198,3198
Wisconsin,Rusk,1.655740629,3199,3199
Wisconsin,St. Croix,1.655740629,3200,3200
Wisconsin,Sauk,1.655740629,3202,3202
Wisconsin,Sawyer,1.655740629,3203,3203
Wisconsin,Shawano,1.655740629,3205,3205
Wisconsin,Sheboygan,1.655740629,3207,3207
Wisconsin,Taylor,1.655740629,3208,3208
Wisconsin,Trempealeau,1.655740629,3210,3210
Wisconsin,Vernon,1.655740629,3213,3213
Wisconsin,Vilas,1.655740629,3001,3001
Wisconsin,Walworth,1.655740629,3003,3003
Wisconsin,Washburn,1.655740629,3004,3004
Wisconsin,Washington,1.655740629,3005,3005
Wisconsin,Waukesha,1.655740629,3007,3007
Wisconsin,Waupaca,1.655740629,3009,3009
Wisconsin,Waushara,1.655740629,3010,3010
Wisconsin,Winnebago,1.655740629,3012,3012
Wisconsin,Wood,1.655740629,3014,3014
Wyoming,Albany,1.753550901,3015,3015
Wyoming,Big Horn,1.753550901,3018,3018
Wyoming,Campbell,1.753550901,3020,3020
Wyoming,Carbon,1.753550901,3022,3022
Wyoming,Converse,1.753550901,3024,3024
Wyoming,Crook,1.753550901,3025,3025
Wyoming,Fremont,1.753550901,3028,3028
Wyoming,Goshen,1.753550901,3030,3030
Wyoming,Hot Springs,1.753550901,3032,3032
Wyoming,Johnson,1.753550901,3033,3033
Wyoming,Laramie,1.753550901,3035,3035
Wyoming,Lincoln,1.753550901,3036,3036
Wyoming,Natrona,1.753550901,3038,3038
Wyoming,Niobrara,1.753550901,3040,3040
Wyoming,Park,1.753550901,3043,3043
Wyoming,Platte,1.753550901,3045,3045
Wyoming,Sheridan,1.753550901,3047,3047
Wyoming,Sublette,1.753550901,3049,3049
Wyoming,Sweetwater,1.753550901,3051,3051
Wyoming,Teton,1.753550901,3053,3053
Wyoming,Uinta,1.753550901,3055,3055
Wyoming,Washakie,1.753550901,3056,3056
Wyoming,Weston,1.753550901,3058,3058
