State,County,LACCESS_SENIORS15,FID,FID
Texas,El Paso,12864.70575,2588,2588
Texas,Erath,1822.837065,2597,2597
Texas,Falls,376.7279464,2601,2601
Texas,Fannin,1790.029562,2621,2621
Texas,Fayette,1215.121389,2624,2624
Texas,Fisher,169.2858497,2628,2628
Texas,Floyd,94.16052498,2630,2630
Texas,Foard,319.0000027,2002,2002
Texas,Fort Bend,11078.98144,2009,2009
Texas,Franklin,158.5272557,2016,2016
Texas,Freestone,615.8123519,2022,2022
Texas,Frio,253.2464183,2028,2028
Texas,Gaines,49.92543025,2032,2032
Texas,Galveston,10055.89962,2059,2059
Texas,Garza,86.279938,2060,2060
Texas,Gillespie,1276.807054,2066,2066
Texas,Glasscock,156.5870616,2072,2072
Texas,Goliad,481.2374158,2079,2079
Texas,Gonzales,940.5994962,2086,2086
Texas,Gray,849.3610213,2088,2088
Texas,Grayson,3488.249404,2094,2094
Texas,Gregg,3414.51947,2101,2101
Texas,Grimes,1577.824303,2108,2108
Texas,Guadalupe,4452.554755,2116,2116
Texas,Hale,719.0191629,2120,2120
Texas,Hall,214.4587437,2125,2125
Texas,Hamilton,522.5424902,2128,2128
Texas,Hansford,664.2094431,2132,2132
Texas,Hardeman,235.533334,2137,2137
Texas,Hardin,2148.318841,2142,2142
Texas,Harris,58163.40847,2149,2149
Texas,Harrison,1211.366144,2157,2157
Texas,Hartley,122.6898877,2160,2160
Texas,Haskell,370.9348944,2163,2163
Texas,Hays,2287.240166,2166,2166
Texas,Hemphill,89.3659648,2171,2171
Texas,Henderson,4408.313039,2178,2178
Texas,Hidalgo,22326.65449,2188,2188
Texas,Hill,299.0442235,2201,2201
Texas,Hockley,1529.200767,2208,2208
Texas,Hood,4034.138338,2213,2213
Texas,Hopkins,878.6421586,2221,2221
Texas,Houston,1371.654187,2228,2228
Texas,Howard,1865.21391,2231,2231
Texas,Hudspeth,469.8001514,2241,2241
Texas,Hunt,1287.167982,2246,2246
Texas,Hutchinson,991.9684958,2249,2249
Texas,Irion,290.8543968,2255,2255
Texas,Jack,661.2313733,2256,2256
Texas,Jackson,527.0008088,2264,2264
Texas,Jasper,1200.796189,2271,2271
Texas,Jeff Davis,185.4381889,2275,2275
Texas,Jefferson,7118.325152,2285,2285
Texas,Jim Hogg,235.2298703,2288,2288
Texas,Jim Wells,1025.673791,2294,2294
Texas,Johnson,3898.279234,2299,2299
Texas,Jones,736.4698867,2301,2301
Texas,Karnes,382.033389,2307,2307
Texas,Kaufman,981.8421109,2314,2314
Texas,Kendall,733.6481474,2319,2319
Texas,Kenedy,58.7777765,2330,2330
Texas,Kent,203.6037993,2335,2335
Texas,Kerr,3434.813286,2337,2337
Texas,Kimble,336.5923101,2339,2339
Texas,King,37.99999988,2342,2342
Texas,Kinney,33.65701691,2347,2347
Texas,Kleberg,1010.583812,2358,2358
Texas,Knox,362.7078199,2364,2364
Texas,Lamar,2454.803939,2371,2371
Texas,Lamb,89.58231899,2376,2376
Texas,Lampasas,866.5811293,2381,2381
Texas,La Salle,480.6279359,2388,2388
Texas,Lavaca,619.9536832,2392,2392
Texas,Lee,183.7559816,2398,2398
Texas,Leon,539.4324519,2402,2402
Texas,Liberty,1673.750951,2404,2404
Texas,Limestone,818.8103238,2408,2408
Texas,Lipscomb,484.0000033,2412,2412
Texas,Live Oak,316.7738798,2416,2416
Texas,Llano,1632.705524,2421,2421
Texas,Loving,12.00000005,2424,2424
Texas,Lubbock,4287.249711,2428,2428
Texas,Lynn,333.4966032,2438,2438
Texas,McCulloch,538.6468471,2452,2452
Texas,McLennan,10455.74343,2477,2477
Texas,McMullen,181.2605181,2494,2494
Texas,Madison,232.4916486,2526,2526
Texas,Marion,209.8580375,2547,2547
Texas,Martin,136.52293,2564,2564
Texas,Mason,256.6180978,2570,2570
Texas,Matagorda,2037.58669,2637,2637
Texas,Maverick,1429.030269,2649,2649
Texas,Medina,1241.738272,2652,2652
Texas,Menard,172.8810016,2655,2655
Texas,Midland,3771.355411,2657,2657
Texas,Milam,945.8366804,2659,2659
Texas,Mills,316.5703779,2663,2663
Texas,Mitchell,223.201353,2666,2666
Texas,Montague,545.9373126,2669,2669
Texas,Montgomery,11530.73564,2682,2682
Texas,Moore,444.9477473,2683,2683
Texas,Morris,54.27990684,2688,2688
Texas,Motley,55.86190432,2692,2692
Texas,Nacogdoches,2693.559004,2701,2701
Texas,Navarro,1864.798291,2706,2706
Texas,Newton,808.481751,2711,2711
Texas,Nolan,658.6374651,2714,2714
Texas,Nueces,12331.68769,2194,2194
Texas,Ochiltree,161.0526048,2204,2204
Texas,Oldham,254.9999989,2210,2210
Texas,Orange,2949.043059,2214,2214
Texas,Palo Pinto,1986.922004,2220,2220
Texas,Panola,837.4814448,2227,2227
Texas,Parker,2896.266461,2229,2229
Texas,Parmer,598.7535303,2235,2235
Texas,Pecos,249.0648915,2239,2239
Texas,Polk,1149.73673,2243,2243
Texas,Potter,2309.176641,2247,2247
Texas,Presidio,904.48193,2261,2261
Texas,Rains,,2268,2268
Texas,Randall,1464.250694,2274,2274
Texas,Reagan,29.87262116,2280,2280
Texas,Real,853.0000007,2283,2283
Texas,Red River,1303.849622,2295,2295
Texas,Reeves,488.3142002,2308,2308
Texas,Refugio,276.5519711,2334,2334
Texas,Roberts,137.1668568,2348,2348
Texas,Robertson,1027.581783,2353,2353
Texas,Rockwall,1395.044421,2355,2355
Texas,Runnels,650.9699833,2361,2361
Texas,Rusk,2093.099761,2367,2367
Texas,Sabine,584.7717961,2370,2370
Texas,San Augustine,83.19705496,2380,2380
Texas,San Jacinto,335.8623765,2387,2387
Texas,San Patricio,1717.516372,2415,2415
Texas,San Saba,433.8695419,2435,2435
Texas,Schleicher,87.08805615,2437,2437
Texas,Scurry,689.7354195,2443,2443
Texas,Shackelford,117.3182689,2445,2445
Texas,Shelby,811.9893514,2448,2448
Texas,Sherman,101.2105116,2453,2453
Texas,Smith,4954.653421,2465,2465
Texas,Somervell,0,2470,2470
Texas,Starr,2782.541608,2474,2474
Texas,Stephens,408.8868327,2480,2480
Texas,Sterling,186.9999996,2481,2481
Texas,Stonewall,50.88134939,2486,2486
Texas,Sutton,78.90643627,2490,2490
Texas,Swisher,268.3984455,2495,2495
Texas,Tarrant,42649.12185,2500,2500
Texas,Taylor,4296.255634,2508,2508
Texas,Terrell,204.9999996,2518,2518
Texas,Terry,490.4255393,2522,2522
Texas,Throckmorton,403.0000017,2525,2525
Texas,Titus,607.4188225,2531,2531
Texas,Tom Green,5486.566323,2536,2536
Texas,Travis,20866.55019,2543,2543
Texas,Trinity,75.06328052,2553,2553
Texas,Tyler,1849.2786,2560,2560
Texas,Upshur,742.1075698,2566,2566
Texas,Upton,160.4539358,2572,2572
Texas,Uvalde,1738.35264,2576,2576
Texas,Val Verde,2106.769905,2582,2582
Texas,Van Zandt,1219.114494,2586,2586
Texas,Victoria,3189.599919,2595,2595
Texas,Walker,2013.402433,2603,2603
Texas,Waller,352.4191895,2606,2606
Texas,Ward,161.2953934,2610,2610
Texas,Washington,978.0755933,2613,2613
Texas,Webb,2967.782661,2616,2616
Texas,Wharton,747.74942,2618,2618
Texas,Wheeler,148.2920815,2623,2623
Texas,Wichita,4924.932861,2632,2632
Texas,Wilbarger,494.9257898,2634,2634
Texas,Willacy,232.0708654,2639,2639
Texas,Williamson,13324.50872,2640,2640
Texas,Wilson,366.8366776,2641,2641
Texas,Winkler,15.70498757,2642,2642
Texas,Wise,446.8430973,2643,2643
Texas,Wood,581.8770209,2644,2644
Texas,Yoakum,150.2801931,2645,2645
Texas,Young,1074.451563,2646,2646
Texas,Zapata,470.34326,2650,2650
Texas,Zavala,400.160549,2651,2651
Utah,Beaver,86.74220208,2653,2653
Utah,Box Elder,1122.796829,2658,2658
Utah,Cache,3568.971848,2661,2661
Utah,Carbon,886.0129957,2665,2665
Utah,Daggett,200.9999988,2668,2668
Utah,Davis,7450.242488,2671,2671
Utah,Duchesne,708.2357887,2672,2672
Utah,Emery,63.03985357,2673,2673
Utah,Garfield,493.1601477,2674,2674
Utah,Grand,235.9193089,2675,2675
Utah,Iron,1079.363433,2676,2676
Utah,Juab,554.0947467,2677,2677
Utah,Kane,605.8465965,2678,2678
Utah,Millard,761.9995772,2680,2680
Utah,Morgan,5.912197123,2681,2681
Utah,Piute,332.0000002,2685,2685
Utah,Rich,343.0000003,2687,2687
Utah,Salt Lake,6266.833212,2690,2690
Utah,San Juan,854.0565688,2694,2694
Utah,Sanpete,323.0856902,2697,2697
Utah,Sevier,98.02593872,2702,2702
Utah,Summit,774.2037567,2703,2703
Utah,Tooele,1997.32977,2707,2707
Utah,Uintah,667.9960672,2539,2539
Utah,Utah,7488.793719,2555,2555
Utah,Wasatch,88.54698785,2567,2567
Utah,Washington,6167.039482,2577,2577
Utah,Wayne,196.6472492,2580,2580
Utah,Weber,6424.704294,2587,2587
Vermont,Addison,113.5340301,2590,2590
Vermont,Bennington,760.912379,2591,2591
Vermont,Caledonia,376.0601532,2596,2596
Vermont,Chittenden,3769.699171,2599,2599
Vermont,Essex,410.6673244,2604,2604
Vermont,Franklin,271.1748294,2607,2607
Vermont,Grand Isle,5.353364988,2609,2609
Vermont,Lamoille,57.71684592,2611,2611
Vermont,Orange,474.1617953,2612,2612
Vermont,Orleans,635.4971165,2614,2614
Vermont,Rutland,1622.828807,2615,2615
Vermont,Washington,1102.26959,2617,2617
Vermont,Windham,635.1820687,2620,2620
Vermont,Windsor,872.0507265,2625,2625
Virginia,Accomack,446.7079232,2719,2719
Virginia,Albemarle,1691.875325,2728,2728
Virginia,Alleghany,568.1912806,2733,2733
Virginia,Amelia,291.4110121,2741,2741
Virginia,Amherst,750.7978691,2746,2746
Virginia,Appomattox,84.17600319,2749,2749
Virginia,Arlington,727.5408985,2753,2753
Virginia,Augusta,1269.907471,2758,2758
Virginia,Bath,233.5896916,2763,2763
Virginia,Bland,131.9934229,2772,2772
Virginia,Botetourt,1876.35014,2776,2776
Virginia,Brunswick,302.777741,2777,2777
Virginia,Buchanan,,2784,2784
Virginia,Buckingham,245.5686088,2785,2785
Virginia,Campbell,1385.205336,2788,2788
Virginia,Caroline,192.5356133,2793,2793
Virginia,Carroll,385.5586716,2797,2797
Virginia,Charles City,23.5529581,2806,2806
Virginia,Charlotte,815.166992,2810,2810
Virginia,Chesterfield,11616.63971,2816,2816
Virginia,Clarke,26.87603475,2819,2819
Virginia,Craig,116.6753277,2820,2820
Virginia,Culpeper,248.34448,2824,2824
Virginia,Cumberland,826.0418283,2827,2827
Virginia,Dickenson,,2832,2832
Virginia,Dinwiddie,1004.274482,2838,2838
Virginia,Essex,475.3173891,2842,2842
Virginia,Fauquier,838.9547653,2853,2853
Virginia,Floyd,697.1295301,2856,2856
Virginia,Fluvanna,1272.389035,2858,2858
Virginia,Frederick,1758.942383,2868,2868
Virginia,Giles,22.83435938,2873,2873
Virginia,Gloucester,678.2716691,2887,2887
Virginia,Goochland,419.3349718,2892,2892
Virginia,Grayson,644.6217926,2896,2896
Virginia,Greene,0,2899,2899
Virginia,Greensville,147.7471185,2902,2902
Virginia,Halifax,1561.436974,2904,2904
Virginia,Hanover,2662.844479,2909,2909
Virginia,Henrico,7801.037687,2915,2915
Virginia,Henry,2016.371986,2918,2918
Virginia,Highland,579.0000035,2920,2920
Virginia,Isle of Wight,958.4381882,2925,2925
Virginia,James City,5071.413179,2930,2930
Virginia,King and Queen,85.2789103,2936,2936
Virginia,King George,,2938,2938
Virginia,King William,259.6333016,2943,2943
Virginia,Lancaster,101.427929,2948,2948
Virginia,Lee,2.387485126,2950,2950
Virginia,Loudoun,3505.929637,2952,2952
Virginia,Louisa,97.93787049,2953,2953
Virginia,Lunenburg,1.773979158,2954,2954
Virginia,Madison,77.0256066,2955,2955
Virginia,Mathews,0,2962,2962
Virginia,Mecklenburg,474.200197,2964,2964
Virginia,Middlesex,23.31873086,2965,2965
Virginia,Montgomery,1507.694129,2966,2966
Virginia,Nelson,186.6811891,2968,2968
Virginia,New Kent,0,2971,2971
Virginia,Northampton,73.64159977,2982,2982
Virginia,Northumberland,434.8207121,2983,2983
Virginia,Nottoway,1328.753436,2984,2984
Virginia,Orange,1890.03335,2985,2985
Virginia,Page,234.5188697,2986,2986
Virginia,Patrick,383.4237839,2987,2987
Virginia,Pittsylvania,1605.428301,2988,2988
Virginia,Powhatan,229.4918647,2989,2989
Virginia,Prince Edward,479.6000012,2990,2990
Virginia,Prince George,573.4708429,2991,2991
Virginia,Prince William,4648.840546,2992,2992
Virginia,Pulaski,817.9344273,2993,2993
Virginia,Rappahannock,1064.226322,2994,2994
Virginia,Rockbridge,899.3027779,2997,2997
Virginia,Rockingham,2795.635983,2998,2998
Virginia,Russell,269.5822072,2999,2999
Virginia,Scott,471.0454643,2585,2585
Virginia,Shenandoah,446.3698647,2594,2594
Virginia,Smyth,744.1162178,2600,2600
Virginia,Southampton,610.6789267,2608,2608
Virginia,Spotsylvania,2186.432153,2619,2619
Virginia,Stafford,1913.396622,2629,2629
Virginia,Surry,352.6047729,2636,2636
Virginia,Sussex,736.3644933,2647,2647
Virginia,Tazewell,1603.59992,2656,2656
Virginia,Warren,642.8159259,2662,2662
Virginia,Washington,1130.73951,2667,2667
Virginia,Westmoreland,210.2061525,2684,2684
Virginia,Wise,345.3739846,2695,2695
Virginia,Wythe,271.612418,2699,2699
Virginia,York,3458.629407,2709,2709
Virginia,Alexandria,,2712,2712
Virginia,Bristol,829.2486347,2716,2716
Virginia,Buena Vista,991.6043975,2720,2720
Virginia,Charlottesville,191.5110376,2722,2722
Virginia,Chesapeake,4070.927981,2724,2724
Virginia,Colonial Heights,602.4642893,2727,2727
Virginia,Covington,226.6414816,2729,2729
Virginia,Danville,926.5475015,2732,2732
Virginia,Emporia,8.864589526,2736,2736
Virginia,Falls Church,,2740,2740
Virginia,Fredericksburg,129.9096149,2745,2745
Virginia,Galax,43.46938312,2747,2747
Virginia,Hampton,4836.994761,2751,2751
Virginia,Harrisonburg,75.69815748,2755,2755
Virginia,Hopewell,1370.590678,2756,2756
Virginia,Lexington,127.4436147,2760,2760
Virginia,Lynchburg,1801.297011,2762,2762
Virginia,Manassas,143.9623786,2765,2765
Virginia,Manassas Park,317.5876147,2768,2768
Virginia,Martinsville,712.3464139,2771,2771
Virginia,Newport News,4018.467315,2775,2775
Virginia,Norfolk,4376.757631,2778,2778
Virginia,Norton,52.82222989,2780,2780
Virginia,Petersburg,1597.163292,2782,2782
Virginia,Poquoson,725.4667818,2791,2791
Virginia,Portsmouth,2526.76345,2795,2795
Virginia,Radford,263.0893787,2799,2799
Virginia,Salem,1404.895388,2809,2809
Virginia,Staunton,370.3008275,2812,2812
Virginia,Suffolk,1995.165277,2815,2815
Virginia,Virginia Beach,7234.041692,2826,2826
Virginia,Waynesboro,371.4587609,2831,2831
Virginia,Williamsburg,504.6699599,2835,2835
Virginia,Winchester,841.6568354,2837,2837
Washington,Adams,371.7531603,2840,2840
Washington,Asotin,809.1468864,2845,2845
Washington,Benton,3843.043534,2847,2847
Washington,Chelan,2737.464282,2852,2852
Washington,Clallam,3472.421171,2861,2861
Washington,Clark,8916.773855,2865,2865
Washington,Columbia,275.9313881,2869,2869
Washington,Cowlitz,3089.990966,2871,2871
Washington,Douglas,2550.077467,2877,2877
Washington,Ferry,581.0961195,2880,2880
Washington,Franklin,1817.623056,2884,2884
Washington,Garfield,504.5163612,2886,2886
Washington,Grant,2354.454398,2889,2889
Washington,Grays Harbor,4089.902276,2894,2894
Washington,Island,2303.821191,2898,2898
Washington,Jefferson,1507.064027,2905,2905
Washington,King,35619.20094,2913,2913
Washington,Kitsap,9797.708931,2927,2927
Washington,Kittitas,910.0159134,2932,2932
Washington,Klickitat,1230.147716,2935,2935
Washington,Lewis,3482.510734,2940,2940
Washington,Lincoln,1279.061156,2942,2942
Washington,Mason,934.3922699,2946,2946
Washington,Okanogan,1276.520029,2947,2947
Washington,Pacific,1529.216807,2949,2949
Washington,Pend Oreille,791.5140457,2951,2951
Washington,Pierce,27581.59458,2956,2956
Washington,San Juan,13.99999976,2957,2957
Washington,Skagit,5660.823603,2958,2958
Washington,Skamania,62.04509954,2959,2959
Washington,Snohomish,15549.13151,2960,2960
Washington,Spokane,8859.195297,2961,2961
Washington,Stevens,2231.467974,2963,2963
Washington,Thurston,9166.777648,2967,2967
Washington,Wahkiakum,817.938854,2969,2969
Washington,Walla Walla,1652.891841,2970,2970
Washington,Whatcom,8846.138005,2972,2972
Washington,Whitman,1355.255766,2973,2973
Washington,Yakima,4044.09193,2974,2974
West Virginia,Barbour,134.7424078,2975,2975
West Virginia,Berkeley,2353.866068,2976,2976
West Virginia,Boone,270.8760043,2977,2977
West Virginia,Braxton,491.5490369,2978,2978
West Virginia,Brooke,1095.202646,2979,2979
West Virginia,Cabell,2533.533902,2980,2980
West Virginia,Calhoun,184.3483292,2981,2981
West Virginia,Clay,255.7363157,3000,3000
West Virginia,Doddridge,78.0979787,3002,3002
West Virginia,Fayette,1146.083897,3006,3006
West Virginia,Gilmer,74.31219011,3008,3008
West Virginia,Grant,522.2699796,3011,3011
West Virginia,Greenbrier,1168.808423,3013,3013
West Virginia,Hampshire,1276.079511,3016,3016
West Virginia,Hancock,1795.442822,3017,3017
West Virginia,Hardy,918.2256964,3019,3019
West Virginia,Harrison,1451.110598,3021,3021
West Virginia,Jackson,617.9769294,3023,3023
West Virginia,Jefferson,276.8755283,3026,3026
West Virginia,Kanawha,7298.504075,3027,3027
West Virginia,Lewis,130.4117193,3029,3029
West Virginia,Lincoln,0,3031,3031
West Virginia,Logan,347.3118576,3034,3034
West Virginia,McDowell,39.60011309,3037,3037
West Virginia,Marion,1652.328301,3039,3039
West Virginia,Marshall,1493.009363,3041,3041
West Virginia,Mason,1068.412896,3042,3042
West Virginia,Mercer,2064.351551,3044,3044
West Virginia,Mineral,710.4904791,3046,3046
West Virginia,Mingo,189.5468544,3048,3048
West Virginia,Monongalia,2157.039717,3050,3050
West Virginia,Monroe,401.761034,3052,3052
West Virginia,Morgan,653.612576,3054,3054
West Virginia,Nicholas,283.0893219,3057,3057
West Virginia,Ohio,2422.523804,3059,3059
West Virginia,Pendleton,649.2863112,3061,3061
West Virginia,Pleasants,89.05608037,3064,3064
West Virginia,Pocahontas,753.5862768,3066,3066
West Virginia,Preston,801.6324996,3068,3068
West Virginia,Putnam,1669.969612,3070,3070
West Virginia,Raleigh,4339.735772,3073,3073
West Virginia,Randolph,567.5096843,3075,3075
West Virginia,Ritchie,218.103775,3077,3077
West Virginia,Roane,481.2012283,3079,3079
West Virginia,Summers,376.0371042,3080,3080
West Virginia,Taylor,70.46979518,3082,3082
West Virginia,Tucker,64.22514358,3084,3084
West Virginia,Tyler,184.792486,3085,3085
West Virginia,Upshur,313.1666763,3087,3087
West Virginia,Wayne,818.081858,3089,3089
West Virginia,Webster,31.36462639,3091,3091
West Virginia,Wetzel,1406.582234,3093,3093
West Virginia,Wirt,2.208358233,3095,3095
West Virginia,Wood,3250.439841,3097,3097
West Virginia,Wyoming,316.518596,3099,3099
Wisconsin,Adams,390.5138648,3101,3101
Wisconsin,Ashland,849.7454973,3104,3104
Wisconsin,Barron,834.9278037,3106,3106
Wisconsin,Bayfield,1183.917787,3108,3108
Wisconsin,Brown,6267.120594,3111,3111
Wisconsin,Buffalo,619.7888222,3113,3113
Wisconsin,Burnett,483.8339673,3115,3115
Wisconsin,Calumet,1078.838613,3116,3116
Wisconsin,Chippewa,1258.876107,3117,3117
Wisconsin,Clark,360.7249091,3119,3119
Wisconsin,Columbia,558.9667153,3120,3120
Wisconsin,Crawford,412.5173883,3122,3122
Wisconsin,Dane,10564.93063,3124,3124
Wisconsin,Dodge,1554.207109,3126,3126
Wisconsin,Door,540.8591329,3131,3131
Wisconsin,Douglas,2135.271223,3134,3134
Wisconsin,Dunn,974.0261714,3135,3135
Wisconsin,Eau Claire,2767.195183,3137,3137
Wisconsin,Florence,130.7390929,3138,3138
Wisconsin,Fond du Lac,2848.436339,3140,3140
Wisconsin,Forest,809.1808013,3141,3141
Wisconsin,Grant,942.1735832,3143,3143
Wisconsin,Green,1015.099276,3145,3145
Wisconsin,Green Lake,628.3555797,3147,3147
Wisconsin,Iowa,656.0852838,3148,3148
Wisconsin,Iron,255.8828303,3151,3151
Wisconsin,Jackson,988.9148793,3153,3153
Wisconsin,Jefferson,974.0791821,3154,3154
Wisconsin,Juneau,1098.522277,3156,3156
Wisconsin,Kenosha,4200.40566,3158,3158
Wisconsin,Kewaunee,20.81171405,3160,3160
Wisconsin,La Crosse,3427.992567,3161,3161
Wisconsin,Lafayette,426.0718045,3163,3163
Wisconsin,Langlade,1625.109525,3165,3165
Wisconsin,Lincoln,663.659981,3166,3166
Wisconsin,Manitowoc,2342.725448,3169,3169
Wisconsin,Marathon,4386.319829,3170,3170
Wisconsin,Marinette,2477.385474,3172,3172
Wisconsin,Marquette,43.08207594,3174,3174
Wisconsin,Menominee,83.98675896,3175,3175
Wisconsin,Milwaukee,11004.20911,3177,3177
Wisconsin,Monroe,1013.816208,3179,3179
Wisconsin,Oconto,854.2697172,3181,3181
Wisconsin,Oneida,863.8915247,3183,3183
Wisconsin,Outagamie,2150.013321,3185,3185
Wisconsin,Ozaukee,4044.817198,3186,3186
Wisconsin,Pepin,,3188,3188
Wisconsin,Pierce,1145.821136,3189,3189
Wisconsin,Polk,144.5628662,3191,3191
Wisconsin,Portage,1760.764788,3192,3192
Wisconsin,Price,315.8102687,3194,3194
Wisconsin,Racine,7187.291755,3195,3195
Wisconsin,Richland,640.9739049,3196,3196
Wisconsin,Rock,6280.198704,3198,3198
Wisconsin,Rusk,1051.389382,3199,3199
Wisconsin,St. Croix,997.239327,3200,3200
Wisconsin,Sauk,653.138828,3202,3202
Wisconsin,Sawyer,789.5400904,3203,3203
Wisconsin,Shawano,690.4277988,3205,3205
Wisconsin,Sheboygan,1794.104489,3207,3207
Wisconsin,Taylor,854.9720374,3208,3208
Wisconsin,Trempealeau,58.08816361,3210,3210
Wisconsin,Vernon,771.8165659,3213,3213
Wisconsin,Vilas,487.4126154,3001,3001
Wisconsin,Walworth,3649.243948,3003,3003
Wisconsin,Washburn,700.1805038,3004,3004
Wisconsin,Washington,3124.83017,3005,3005
Wisconsin,Waukesha,18158.82416,3007,3007
Wisconsin,Waupaca,1655.042142,3009,3009
Wisconsin,Waushara,76.16327413,3010,3010
Wisconsin,Winnebago,4438.091207,3012,3012
Wisconsin,Wood,2664.721872,3014,3014
Wyoming,Albany,1284.221338,3015,3015
Wyoming,Big Horn,365.0025896,3018,3018
Wyoming,Campbell,598.1095536,3020,3020
Wyoming,Carbon,1185.076849,3022,3022
Wyoming,Converse,194.1558605,3024,3024
Wyoming,Crook,303.2077057,3025,3025
Wyoming,Fremont,810.5459061,3028,3028
Wyoming,Goshen,611.4169172,3030,3030
Wyoming,Hot Springs,43.21798982,3032,3032
Wyoming,Johnson,275.8137815,3033,3033
Wyoming,Laramie,3324.171744,3035,3035
Wyoming,Lincoln,284.4437566,3036,3036
Wyoming,Natrona,4084.784898,3038,3038
Wyoming,Niobrara,146.4300229,3040,3040
Wyoming,Park,1077.186562,3043,3043
Wyoming,Platte,387.0578339,3045,3045
Wyoming,Sheridan,1924.728713,3047,3047
Wyoming,Sublette,243.7712119,3049,3049
Wyoming,Sweetwater,1951.212126,3051,3051
Wyoming,Teton,657.160241,3053,3053
Wyoming,Uinta,437.1304011,3055,3055
Wyoming,Washakie,219.4900148,3056,3056
Wyoming,Weston,213.3371632,3058,3058
