State,County,LACCESS_BLACK15,FID
West Virginia,Jackson,7.927637241,3023
West Virginia,Jefferson,221.4213844,3026
West Virginia,Kanawha,4066.491159,3027
West Virginia,Lewis,1.000894041,3029
West Virginia,Lincoln,0,3031
West Virginia,Logan,53.15721169,3034
West Virginia,McDowell,28.37135315,3037
West Virginia,Marion,218.5350871,3039
West Virginia,Marshall,37.02367269,3041
West Virginia,Mason,25.86032043,3042
West Virginia,Mercer,612.2833258,3044
West Virginia,Mineral,180.804247,3046
West Virginia,Mingo,28.80352558,3048
West Virginia,Monongalia,578.9403422,3050
West Virginia,Monroe,5.273541313,3052
West Virginia,Morgan,32.01416755,3054
West Virginia,Nicholas,1.05533513,3057
West Virginia,Ohio,184.5789307,3059
West Virginia,Pendleton,29.89633489,3061
West Virginia,Pleasants,1.602714857,3064
West Virginia,Pocahontas,32.12372702,3066
West Virginia,Preston,283.5621438,3068
West Virginia,Putnam,118.3183206,3070
West Virginia,Raleigh,2716.569183,3073
West Virginia,Randolph,1.690757705,3075
West Virginia,Ritchie,0.596368637,3077
West Virginia,Roane,0.012479157,3079
West Virginia,Summers,7.534265261,3080
West Virginia,Taylor,0.494132167,3082
West Virginia,Tucker,0,3084
West Virginia,Tyler,3.685767829,3085
West Virginia,Upshur,6.028146854,3087
West Virginia,Wayne,8.783086113,3089
West Virginia,Webster,0.531427238,3091
West Virginia,Wetzel,6.222681167,3093
West Virginia,Wirt,0,3095
West Virginia,Wood,143.6439815,3097
West Virginia,Wyoming,4.714437041,3099
Wisconsin,Adams,13.42126413,3101
Wisconsin,Ashland,5.326266499,3104
Wisconsin,Barron,5.966101969,3106
Wisconsin,Bayfield,12,3108
Wisconsin,Brown,1270.493593,3111
Wisconsin,Buffalo,5.781540736,3113
Wisconsin,Burnett,5.998158499,3115
Wisconsin,Calumet,65.94513341,3116
Wisconsin,Chippewa,141.3332361,3117
Wisconsin,Clark,3.757063896,3119
Wisconsin,Columbia,89.13646763,3120
Wisconsin,Crawford,3.402549596,3122
Wisconsin,Dane,6428.488736,3124
Wisconsin,Dodge,684.9869036,3126
Wisconsin,Door,29.54416731,3131
Wisconsin,Douglas,70.61137633,3134
Wisconsin,Dunn,42.60036154,3135
Wisconsin,Eau Claire,199.3587712,3137
Wisconsin,Florence,0,3138
Wisconsin,Fond du Lac,441.2928284,3140
Wisconsin,Forest,64.80105053,3141
Wisconsin,Grant,177.1923606,3143
Wisconsin,Green,25.9555948,3145
Wisconsin,Green Lake,24.53495032,3147
Wisconsin,Iowa,30.00095308,3148
Wisconsin,Iron,0,3151
Wisconsin,Jackson,295.540771,3153
Wisconsin,Jefferson,21.0849804,3154
Wisconsin,Juneau,25.50846822,3156
Wisconsin,Kenosha,1638.870998,3158
Wisconsin,Kewaunee,0.951711645,3160
Wisconsin,La Crosse,295.7526713,3161
Wisconsin,Lafayette,2.488260259,3163
Wisconsin,Langlade,14.5971077,3165
Wisconsin,Lincoln,70.51398892,3166
Wisconsin,Manitowoc,115.8174989,3169
Wisconsin,Marathon,196.2777161,3170
Wisconsin,Marinette,25.55900025,3172
Wisconsin,Marquette,0,3174
Wisconsin,Menominee,4.000000072,3175
Wisconsin,Milwaukee,16686.75924,3177
Wisconsin,Monroe,88.83183992,3179
Wisconsin,Oconto,2.981849772,3181
Wisconsin,Oneida,6.54751793,3183
Wisconsin,Outagamie,137.2375461,3185
Wisconsin,Ozaukee,384.6219847,3186
Wisconsin,Pepin,,3188
Wisconsin,Pierce,37.47737236,3189
Wisconsin,Polk,1.75724127,3191
Wisconsin,Portage,52.55836197,3192
Wisconsin,Price,0.186458873,3194
Wisconsin,Racine,6471.666452,3195
Wisconsin,Richland,24.03920129,3196
Wisconsin,Rock,2244.169176,3198
Wisconsin,Rusk,9.474302446,3199
Wisconsin,St. Croix,80.21510139,3200
Wisconsin,Sauk,32.36312683,3202
Wisconsin,Sawyer,55.0000013,3203
Wisconsin,Shawano,12.80647282,3205
Wisconsin,Sheboygan,173.8599445,3207
Wisconsin,Taylor,15.64109952,3208
Wisconsin,Trempealeau,1,3210
Wisconsin,Vernon,14.053239,3213
Wisconsin,Vilas,0,3001
Wisconsin,Walworth,225.431505,3003
Wisconsin,Washburn,2.960699408,3004
Wisconsin,Washington,344.410264,3005
Wisconsin,Waukesha,1922.413272,3007
Wisconsin,Waupaca,34.93531201,3009
Wisconsin,Waushara,0.161711059,3010
Wisconsin,Winnebago,679.594245,3012
Wisconsin,Wood,71.34037864,3014
Wyoming,Albany,134.141575,3015
Wyoming,Big Horn,4.055808908,3018
Wyoming,Campbell,25.65903865,3020
Wyoming,Carbon,46.09007166,3022
Wyoming,Converse,7.720806556,3024
Wyoming,Crook,3.298855925,3025
Wyoming,Fremont,14.68902777,3028
Wyoming,Goshen,15.65766137,3030
Wyoming,Hot Springs,0.001066363,3032
Wyoming,Johnson,1.100784123,3033
Wyoming,Laramie,970.6671603,3035
Wyoming,Lincoln,3.432328717,3036
Wyoming,Natrona,326.8180623,3038
Wyoming,Niobrara,0.999999969,3040
Wyoming,Park,7.286220038,3043
Wyoming,Platte,1.000000029,3045
Wyoming,Sheridan,32.95408232,3047
Wyoming,Sublette,3.885205492,3049
Wyoming,Sweetwater,186.2784517,3051
Wyoming,Teton,9.089825513,3053
Wyoming,Uinta,14.98981721,3055
Wyoming,Washakie,2.000000073,3056
Wyoming,Weston,0,3058
