State,County,SNAPS17,FID,FID
Texas,Ward,10.5,2610,2610
Texas,Washington,25.41666667,2613,2613
Texas,Webb,182.3333333,2616,2616
Texas,Wharton,42.08333333,2618,2618
Texas,Wheeler,7.833333333,2623,2623
Texas,Wichita,98.58333333,2632,2632
Texas,Wilbarger,11,2634,2634
Texas,Willacy,24.66666667,2639,2639
Texas,Williamson,223.6666667,2640,2640
Texas,Wilson,25.33333333,2641,2641
Texas,Winkler,8.833333333,2642,2642
Texas,Wise,41.16666667,2643,2643
Texas,Wood,32.25,2644,2644
Texas,Yoakum,10.08333333,2645,2645
Texas,Young,12.5,2646,2646
Texas,Zapata,25.08333333,2650,2650
Texas,Zavala,10.08333333,2651,2651
Utah,Beaver,5.166666667,2653,2653
Utah,Box Elder,26.58333333,2658,2658
Utah,Cache,42.83333333,2661,2661
Utah,Carbon,15,2665,2665
Utah,Daggett,0.916666667,2668,2668
Utah,Davis,111.8333333,2671,2671
Utah,Duchesne,15.66666667,2672,2672
Utah,Emery,12.5,2673,2673
Utah,Garfield,5.916666667,2674,2674
Utah,Grand,15.5,2675,2675
Utah,Iron,19,2676,2676
Utah,Juab,8.333333333,2677,2677
Utah,Kane,5.5,2678,2678
Utah,Millard,11.41666667,2680,2680
Utah,Morgan,3.5,2681,2681
Utah,Piute,3,2685,2685
Utah,Rich,3,2687,2687
Utah,Salt Lake,549.5833333,2690,2690
Utah,San Juan,15.91666667,2694,2694
Utah,Sanpete,14,2697,2697
Utah,Sevier,15.66666667,2702,2702
Utah,Summit,20.16666667,2703,2703
Utah,Tooele,30.83333333,2707,2707
Utah,Uintah,18.33333333,2539,2539
Utah,Utah,181.0833333,2555,2555
Utah,Wasatch,12.16666667,2567,2567
Utah,Washington,61.91666667,2577,2577
Utah,Wayne,3,2580,2580
Utah,Weber,118.6666667,2587,2587
Vermont,Addison,27.5,2590,2590
Vermont,Bennington,39.25,2591,2591
Vermont,Caledonia,38.58333333,2596,2596
Vermont,Chittenden,145,2599,2599
Vermont,Essex,3,2604,2604
Vermont,Franklin,47.16666667,2607,2607
Vermont,Grand Isle,11.66666667,2609,2609
Vermont,Lamoille,26.33333333,2611,2611
Vermont,Orange,25.16666667,2612,2612
Vermont,Orleans,38.83333333,2614,2614
Vermont,Rutland,72.91666667,2615,2615
Vermont,Washington,59.41666667,2617,2617
Vermont,Windham,46.08333333,2620,2620
Vermont,Windsor,45.16666667,2625,2625
Virginia,Accomack,47.08333333,2719,2719
Virginia,Albemarle,52.75,2728,2728
Virginia,Alleghany,11.5,2733,2733
Virginia,Amelia,8,2741,2741
Virginia,Amherst,32.33333333,2746,2746
Virginia,Appomattox,13.25,2749,2749
Virginia,Arlington,88.66666667,2753,2753
Virginia,Augusta,38.33333333,2758,2758
Virginia,Bath,3,2763,2763
Virginia,Bland,4,2772,2772
Virginia,Botetourt,21,2776,2776
Virginia,Brunswick,14.83333333,2777,2777
Virginia,Buchanan,26.25,2784,2784
Virginia,Buckingham,15.41666667,2785,2785
Virginia,Campbell,52.33333333,2788,2788
Virginia,Caroline,26.25,2793,2793
Virginia,Carroll,37.33333333,2797,2797
Virginia,Charles City,2.25,2806,2806
Virginia,Charlotte,13.25,2810,2810
Virginia,Chesterfield,188.75,2816,2816
Virginia,Clarke,9.916666667,2819,2819
Virginia,Craig,5,2820,2820
Virginia,Culpeper,33.08333333,2824,2824
Virginia,Cumberland,5,2827,2827
Virginia,Dickenson,20,2832,2832
Virginia,Dinwiddie,24.25,2838,2838
Virginia,Essex,14.41666667,2842,2842
Virginia,Fauquier,33.25,2853,2853
Virginia,Floyd,12.16666667,2856,2856
Virginia,Fluvanna,12.41666667,2858,2858
Virginia,Frederick,47.91666667,2868,2868
Virginia,Giles,22.91666667,2873,2873
Virginia,Gloucester,28.33333333,2887,2887
Virginia,Goochland,13.41666667,2892,2892
Virginia,Grayson,11.58333333,2896,2896
Virginia,Greene,10,2899,2899
Virginia,Greensville,22.25,2902,2902
Virginia,Halifax,42.75,2904,2904
Virginia,Hanover,69.25,2909,2909
Virginia,Henrico,242.5833333,2915,2915
Virginia,Henry,72.66666667,2918,2918
Virginia,Highland,2.416666667,2920,2920
Virginia,Isle of Wight,27.58333333,2925,2925
Virginia,James City,47.5,2930,2930
Virginia,King and Queen,3.666666667,2936,2936
Virginia,King George,19.5,2938,2938
Virginia,King William,10.58333333,2943,2943
Virginia,Lancaster,16.58333333,2948,2948
Virginia,Lee,32.16666667,2950,2950
Virginia,Loudoun,109.75,2952,2952
Virginia,Louisa,24.08333333,2953,2953
Virginia,Lunenburg,8.25,2954,2954
Virginia,Madison,10,2955,2955
Virginia,Mathews,5,2962,2962
Virginia,Mecklenburg,49.08333333,2964,2964
Virginia,Middlesex,11.75,2965,2965
Virginia,Montgomery,62.83333333,2966,2966
Virginia,Nelson,9.583333333,2968,2968
Virginia,New Kent,13.41666667,2971,2971
Virginia,Northampton,16.5,2982,2982
Virginia,Northumberland,11.25,2983,2983
Virginia,Nottoway,21.83333333,2984,2984
Virginia,Orange,28.5,2985,2985
Virginia,Page,19.33333333,2986,2986
Virginia,Patrick,15.66666667,2987,2987
Virginia,Pittsylvania,47.75,2988,2988
Virginia,Powhatan,7,2989,2989
Virginia,Prince Edward,22.83333333,2990,2990
Virginia,Prince George,14.91666667,2991,2991
Virginia,Prince William,187.9166667,2992,2992
Virginia,Pulaski,33,2993,2993
Virginia,Rappahannock,1,2994,2994
Virginia,Rockbridge,18.08333333,2997,2997
Virginia,Rockingham,37.75,2998,2998
Virginia,Russell,22.91666667,2999,2999
Virginia,Scott,31.5,2585,2585
Virginia,Shenandoah,40.25,2594,2594
Virginia,Smyth,42.58333333,2600,2600
Virginia,Southampton,14.66666667,2608,2608
Virginia,Spotsylvania,86.08333333,2619,2619
Virginia,Stafford,68.33333333,2629,2629
Virginia,Surry,7.416666667,2636,2636
Virginia,Sussex,16,2647,2647
Virginia,Tazewell,51,2656,2656
Virginia,Warren,31.58333333,2662,2662
Virginia,Washington,62.5,2667,2667
Virginia,Westmoreland,18.58333333,2684,2684
Virginia,Wise,59.08333333,2695,2695
Virginia,Wythe,37.41666667,2699,2699
Virginia,York,39.83333333,2709,2709
Virginia,Alexandria,67.5,2712,2712
Virginia,Bristol,29.5,2716,2716
Virginia,Buena Vista,7.5,2720,2720
Virginia,Charlottesville,46.08333333,2722,2722
Virginia,Chesapeake,163.3333333,2724,2724
Virginia,Colonial Heights,26.16666667,2727,2727
Virginia,Covington,11.83333333,2729,2729
Virginia,Danville,92.66666667,2732,2732
Virginia,Emporia,2.5,2736,2736
Virginia,Falls Church,14.16666667,2740,2740
Virginia,Fredericksburg,32.08333333,2745,2745
Virginia,Galax,16.75,2747,2747
Virginia,Hampton,126.25,2751,2751
Virginia,Harrisonburg,54.08333333,2755,2755
Virginia,Hopewell,33,2756,2756
Virginia,Lexington,7,2760,2760
Virginia,Lynchburg,78.16666667,2762,2762
Virginia,Manassas,29,2765,2765
Virginia,Manassas Park,2,2768,2768
Virginia,Martinsville,22.58333333,2771,2771
Virginia,Newport News,166.6666667,2775,2775
Virginia,Norfolk,197.5833333,2778,2778
Virginia,Norton,9.25,2780,2780
Virginia,Petersburg,57.66666667,2782,2782
Virginia,Poquoson,8.916666667,2791,2791
Virginia,Portsmouth,97.41666667,2795,2795
Virginia,Radford,14.91666667,2799,2799
Virginia,Salem,28.5,2809,2809
Virginia,Staunton,26.83333333,2812,2812
Virginia,Suffolk,70.83333333,2815,2815
Virginia,Virginia Beach,289.75,2826,2826
Virginia,Waynesboro,30.91666667,2831,2831
Virginia,Williamsburg,15.41666667,2835,2835
Virginia,Winchester,32.83333333,2837,2837
Washington,Adams,16.91666667,2840,2840
Washington,Asotin,11.08333333,2845,2845
Washington,Benton,113.5833333,2847,2847
Washington,Chelan,57,2852,2852
Washington,Clallam,58.58333333,2861,2861
Washington,Clark,250.3333333,2865,2865
Washington,Columbia,4.583333333,2869,2869
Washington,Cowlitz,83.91666667,2871,2871
Washington,Douglas,26.33333333,2877,2877
Washington,Ferry,10,2880,2880
Washington,Franklin,62.5,2884,2884
Washington,Garfield,4,2886,2886
Washington,Grant,81.5,2889,2889
Washington,Grays Harbor,83.5,2894,2894
Washington,Island,31,2898,2898
Washington,Jefferson,20.08333333,2905,2905
Washington,King,1141.25,2913,2913
Washington,Kitsap,134.0833333,2927,2927
Washington,Kittitas,28.08333333,2932,2932
Washington,Klickitat,17.75,2935,2935
Washington,Lewis,82.5,2940,2940
Washington,Lincoln,10,2942,2942
Washington,Mason,45.41666667,2946,2946
Washington,Okanogan,42.91666667,2947,2947
Washington,Pacific,23,2949,2949
Washington,Pend Oreille,13,2951,2951
Washington,Pierce,491.6666667,2956,2956
Washington,San Juan,10.75,2957,2957
Washington,Skagit,99.41666667,2958,2958
Washington,Skamania,7.916666667,2959,2959
Washington,Snohomish,435.75,2960,2960
Washington,Spokane,317.25,2961,2961
Washington,Stevens,37.5,2963,2963
Washington,Thurston,168.5833333,2967,2967
Washington,Wahkiakum,4,2969,2969
Washington,Walla Walla,39.41666667,2970,2970
Washington,Whatcom,144.8333333,2972,2972
Washington,Whitman,18.5,2973,2973
Washington,Yakima,209.6666667,2974,2974
West Virginia,Barbour,14.75,2975,2975
West Virginia,Berkeley,74.16666667,2976,2976
West Virginia,Boone,31.33333333,2977,2977
West Virginia,Braxton,24.83333333,2978,2978
West Virginia,Brooke,19.83333333,2979,2979
West Virginia,Cabell,100.1666667,2980,2980
West Virginia,Calhoun,10.75,2981,2981
West Virginia,Clay,12.08333333,3000,3000
West Virginia,Doddridge,4,3002,3002
West Virginia,Fayette,62.66666667,3006,3006
West Virginia,Gilmer,10,3008,3008
West Virginia,Grant,9.75,3011,3011
West Virginia,Greenbrier,50.83333333,3013,3013
West Virginia,Hampshire,26.16666667,3016,3016
West Virginia,Hancock,28.16666667,3017,3017
West Virginia,Hardy,16.33333333,3019,3019
West Virginia,Harrison,87.25,3021,3021
West Virginia,Jackson,35.91666667,3023,3023
West Virginia,Jefferson,41.58333333,3026,3026
West Virginia,Kanawha,202,3027,3027
West Virginia,Lewis,21.66666667,3029,3029
West Virginia,Lincoln,26.33333333,3031,3031
West Virginia,Logan,52.41666667,3034,3034
West Virginia,McDowell,34.25,3037,3037
West Virginia,Marion,62.58333333,3039,3039
West Virginia,Marshall,24.91666667,3041,3041
West Virginia,Mason,27.33333333,3042,3042
West Virginia,Mercer,69.33333333,3044,3044
West Virginia,Mineral,32.75,3046,3046
West Virginia,Mingo,26.41666667,3048,3048
West Virginia,Monongalia,72.91666667,3050,3050
West Virginia,Monroe,10.41666667,3052,3052
West Virginia,Morgan,15.83333333,3054,3054
West Virginia,Nicholas,43.91666667,3057,3057
West Virginia,Ohio,40.33333333,3059,3059
West Virginia,Pendleton,10.91666667,3061,3061
West Virginia,Pleasants,6,3064,3064
West Virginia,Pocahontas,13,3066,3066
West Virginia,Preston,35.75,3068,3068
West Virginia,Putnam,60.58333333,3070,3070
West Virginia,Raleigh,98.33333333,3073,3073
West Virginia,Randolph,36.66666667,3075,3075
West Virginia,Ritchie,18.41666667,3077,3077
West Virginia,Roane,16.08333333,3079,3079
West Virginia,Summers,14.5,3080,3080
West Virginia,Taylor,17.58333333,3082,3082
West Virginia,Tucker,11.16666667,3084,3084
West Virginia,Tyler,9.75,3085,3085
West Virginia,Upshur,27,3087,3087
West Virginia,Wayne,41,3089,3089
West Virginia,Webster,11.33333333,3091,3091
West Virginia,Wetzel,23.66666667,3093,3093
West Virginia,Wirt,6,3095,3095
West Virginia,Wood,83.41666667,3097,3097
West Virginia,Wyoming,36.08333333,3099,3099
Wisconsin,Adams,8.583333333,3101,3101
Wisconsin,Ashland,17.16666667,3104,3104
Wisconsin,Barron,38.08333333,3106,3106
Wisconsin,Bayfield,13.25,3108,3108
Wisconsin,Brown,161,3111,3111
Wisconsin,Buffalo,8.416666667,3113,3113
Wisconsin,Burnett,12.75,3115,3115
Wisconsin,Calumet,16,3116,3116
Wisconsin,Chippewa,38.25,3117,3117
Wisconsin,Clark,29,3119,3119
Wisconsin,Columbia,38.25,3120,3120
Wisconsin,Crawford,15.08333333,3122,3122
Wisconsin,Dane,261.5833333,3124,3124
Wisconsin,Dodge,41.5,3126,3126
Wisconsin,Door,22.91666667,3131,3131
Wisconsin,Douglas,30.58333333,3134,3134
Wisconsin,Dunn,27.41666667,3135,3135
Wisconsin,Eau Claire,70,3137,3137
Wisconsin,Florence,4,3138,3138
Wisconsin,Fond du Lac,60.83333333,3140,3140
Wisconsin,Forest,9,3141,3141
Wisconsin,Grant,42.75,3143,3143
Wisconsin,Green,22.41666667,3145,3145
Wisconsin,Green Lake,9.25,3147,3147
Wisconsin,Iowa,13.08333333,3148,3148
Wisconsin,Iron,8,3151,3151
Wisconsin,Jackson,6.416666667,3153,3153
Wisconsin,Jefferson,50.33333333,3154,3154
Wisconsin,Juneau,25.5,3156,3156
Wisconsin,Kenosha,106.6666667,3158,3158
Wisconsin,Kewaunee,11.91666667,3160,3160
Wisconsin,La Crosse,65.25,3161,3161
Wisconsin,Lafayette,5.75,3163,3163
Wisconsin,Langlade,18,3165,3165
Wisconsin,Lincoln,25.66666667,3166,3166
Wisconsin,Manitowoc,40.83333333,3169,3169
Wisconsin,Marathon,98.91666667,3170,3170
Wisconsin,Marinette,37.66666667,3172,3172
Wisconsin,Marquette,8.916666667,3174,3174
Wisconsin,Menominee,6,3175,3175
Wisconsin,Milwaukee,773.1666667,3177,3177
Wisconsin,Monroe,36.41666667,3179,3179
Wisconsin,Oconto,26.66666667,3181,3181
Wisconsin,Oneida,33.66666667,3183,3183
Wisconsin,Outagamie,114.5833333,3185,3185
Wisconsin,Ozaukee,29.25,3186,3186
Wisconsin,Pepin,6.916666667,3188,3188
Wisconsin,Pierce,21,3189,3189
Wisconsin,Polk,42.66666667,3191,3191
Wisconsin,Portage,43.41666667,3192,3192
Wisconsin,Price,14.91666667,3194,3194
Wisconsin,Racine,141.9166667,3195,3195
Wisconsin,Richland,9.833333333,3196,3196
Wisconsin,Rock,109.25,3198,3198
Wisconsin,Rusk,17.08333333,3199,3199
Wisconsin,St. Croix,46,3200,3200
Wisconsin,Sauk,46.58333333,3202,3202
Wisconsin,Sawyer,14.08333333,3203,3203
Wisconsin,Shawano,26.66666667,3205,3205
Wisconsin,Sheboygan,66.41666667,3207,3207
Wisconsin,Taylor,12.83333333,3208,3208
Wisconsin,Trempealeau,25.75,3210,3210
Wisconsin,Vernon,17.41666667,3213,3213
Wisconsin,Vilas,20,3001,3001
Wisconsin,Walworth,54.33333333,3003,3003
Wisconsin,Washburn,15.58333333,3004,3004
Wisconsin,Washington,49.33333333,3005,3005
Wisconsin,Waukesha,178.0833333,3007,3007
Wisconsin,Waupaca,38.83333333,3009,3009
Wisconsin,Waushara,17.83333333,3010,3010
Wisconsin,Winnebago,100.4166667,3012,3012
Wisconsin,Wood,52.91666667,3014,3014
Wyoming,Albany,13.25,3015,3015
Wyoming,Big Horn,7.083333333,3018,3018
Wyoming,Campbell,27.41666667,3020,3020
Wyoming,Carbon,11.66666667,3022,3022
Wyoming,Converse,7.166666667,3024,3024
Wyoming,Crook,5,3025,3025
Wyoming,Fremont,26.5,3028,3028
Wyoming,Goshen,6.083333333,3030,3030
Wyoming,Hot Springs,3.833333333,3032,3032
Wyoming,Johnson,8.416666667,3033,3033
Wyoming,Laramie,48.91666667,3035,3035
Wyoming,Lincoln,13.33333333,3036,3036
Wyoming,Natrona,45.33333333,3038,3038
Wyoming,Niobrara,2.916666667,3040,3040
Wyoming,Park,13.91666667,3043,3043
Wyoming,Platte,8.416666667,3045,3045
Wyoming,Sheridan,17.5,3047,3047
Wyoming,Sublette,6,3049,3049
Wyoming,Sweetwater,27.25,3051,3051
Wyoming,Teton,8,3053,3053
Wyoming,Uinta,15.25,3055,3055
Wyoming,Washakie,6.083333333,3056,3056
Wyoming,Weston,8.583333333,3058,3058
