State,County,PCT_WIC12,FID
Washington,Chelan,2.825549322,2852
Washington,Clallam,2.825549322,2861
Washington,Clark,2.825549322,2865
Washington,Columbia,2.825549322,2869
Washington,Cowlitz,2.825549322,2871
Washington,Douglas,2.825549322,2877
Washington,Ferry,2.825549322,2880
Washington,Franklin,2.825549322,2884
Washington,Garfield,2.825549322,2886
Washington,Grant,2.825549322,2889
Washington,Grays Harbor,2.825549322,2894
Washington,Island,2.825549322,2898
Washington,Jefferson,2.825549322,2905
Washington,King,2.825549322,2913
Washington,Kitsap,2.825549322,2927
Washington,Kittitas,2.825549322,2932
Washington,Klickitat,2.825549322,2935
Washington,Lewis,2.825549322,2940
Washington,Lincoln,2.825549322,2942
Washington,Mason,2.825549322,2946
Washington,Okanogan,2.825549322,2947
Washington,Pacific,2.825549322,2949
Washington,Pend Oreille,2.825549322,2951
Washington,Pierce,2.825549322,2956
Washington,San Juan,2.825549322,2957
Washington,Skagit,2.825549322,2958
Washington,Skamania,2.825549322,2959
Washington,Snohomish,2.825549322,2960
Washington,Spokane,2.825549322,2961
Washington,Stevens,2.825549322,2963
Washington,Thurston,2.825549322,2967
Washington,Wahkiakum,2.825549322,2969
Washington,Walla Walla,2.825549322,2970
Washington,Whatcom,2.825549322,2972
Washington,Whitman,2.825549322,2973
Washington,Yakima,2.825549322,2974
West Virginia,Barbour,2.581219639,2975
West Virginia,Berkeley,2.581219639,2976
West Virginia,Boone,2.581219639,2977
West Virginia,Braxton,2.581219639,2978
West Virginia,Brooke,2.581219639,2979
West Virginia,Cabell,2.581219639,2980
West Virginia,Calhoun,2.581219639,2981
West Virginia,Clay,2.581219639,3000
West Virginia,Doddridge,2.581219639,3002
West Virginia,Fayette,2.581219639,3006
West Virginia,Gilmer,2.581219639,3008
West Virginia,Grant,2.581219639,3011
West Virginia,Greenbrier,2.581219639,3013
West Virginia,Hampshire,2.581219639,3016
West Virginia,Hancock,2.581219639,3017
West Virginia,Hardy,2.581219639,3019
West Virginia,Harrison,2.581219639,3021
West Virginia,Jackson,2.581219639,3023
West Virginia,Jefferson,2.581219639,3026
West Virginia,Kanawha,2.581219639,3027
West Virginia,Lewis,2.581219639,3029
West Virginia,Lincoln,2.581219639,3031
West Virginia,Logan,2.581219639,3034
West Virginia,McDowell,2.581219639,3037
West Virginia,Marion,2.581219639,3039
West Virginia,Marshall,2.581219639,3041
West Virginia,Mason,2.581219639,3042
West Virginia,Mercer,2.581219639,3044
West Virginia,Mineral,2.581219639,3046
West Virginia,Mingo,2.581219639,3048
West Virginia,Monongalia,2.581219639,3050
West Virginia,Monroe,2.581219639,3052
West Virginia,Morgan,2.581219639,3054
West Virginia,Nicholas,2.581219639,3057
West Virginia,Ohio,2.581219639,3059
West Virginia,Pendleton,2.581219639,3061
West Virginia,Pleasants,2.581219639,3064
West Virginia,Pocahontas,2.581219639,3066
West Virginia,Preston,2.581219639,3068
West Virginia,Putnam,2.581219639,3070
West Virginia,Raleigh,2.581219639,3073
West Virginia,Randolph,2.581219639,3075
West Virginia,Ritchie,2.581219639,3077
West Virginia,Roane,2.581219639,3079
West Virginia,Summers,2.581219639,3080
West Virginia,Taylor,2.581219639,3082
West Virginia,Tucker,2.581219639,3084
West Virginia,Tyler,2.581219639,3085
West Virginia,Upshur,2.581219639,3087
West Virginia,Wayne,2.581219639,3089
West Virginia,Webster,2.581219639,3091
West Virginia,Wetzel,2.581219639,3093
West Virginia,Wirt,2.581219639,3095
West Virginia,Wood,2.581219639,3097
West Virginia,Wyoming,2.581219639,3099
Wisconsin,Adams,2.072773328,3101
Wisconsin,Ashland,2.072773328,3104
Wisconsin,Barron,2.072773328,3106
Wisconsin,Bayfield,2.072773328,3108
Wisconsin,Brown,2.072773328,3111
Wisconsin,Buffalo,2.072773328,3113
Wisconsin,Burnett,2.072773328,3115
Wisconsin,Calumet,2.072773328,3116
Wisconsin,Chippewa,2.072773328,3117
Wisconsin,Clark,2.072773328,3119
Wisconsin,Columbia,2.072773328,3120
Wisconsin,Crawford,2.072773328,3122
Wisconsin,Dane,2.072773328,3124
Wisconsin,Dodge,2.072773328,3126
Wisconsin,Door,2.072773328,3131
Wisconsin,Douglas,2.072773328,3134
Wisconsin,Dunn,2.072773328,3135
Wisconsin,Eau Claire,2.072773328,3137
Wisconsin,Florence,2.072773328,3138
Wisconsin,Fond du Lac,2.072773328,3140
Wisconsin,Forest,2.072773328,3141
Wisconsin,Grant,2.072773328,3143
Wisconsin,Green,2.072773328,3145
Wisconsin,Green Lake,2.072773328,3147
Wisconsin,Iowa,2.072773328,3148
Wisconsin,Iron,2.072773328,3151
Wisconsin,Jackson,2.072773328,3153
Wisconsin,Jefferson,2.072773328,3154
Wisconsin,Juneau,2.072773328,3156
Wisconsin,Kenosha,2.072773328,3158
Wisconsin,Kewaunee,2.072773328,3160
Wisconsin,La Crosse,2.072773328,3161
Wisconsin,Lafayette,2.072773328,3163
Wisconsin,Langlade,2.072773328,3165
Wisconsin,Lincoln,2.072773328,3166
Wisconsin,Manitowoc,2.072773328,3169
Wisconsin,Marathon,2.072773328,3170
Wisconsin,Marinette,2.072773328,3172
Wisconsin,Marquette,2.072773328,3174
Wisconsin,Menominee,2.072773328,3175
Wisconsin,Milwaukee,2.072773328,3177
Wisconsin,Monroe,2.072773328,3179
Wisconsin,Oconto,2.072773328,3181
Wisconsin,Oneida,2.072773328,3183
Wisconsin,Outagamie,2.072773328,3185
Wisconsin,Ozaukee,2.072773328,3186
Wisconsin,Pepin,2.072773328,3188
Wisconsin,Pierce,2.072773328,3189
Wisconsin,Polk,2.072773328,3191
Wisconsin,Portage,2.072773328,3192
Wisconsin,Price,2.072773328,3194
Wisconsin,Racine,2.072773328,3195
Wisconsin,Richland,2.072773328,3196
Wisconsin,Rock,2.072773328,3198
Wisconsin,Rusk,2.072773328,3199
Wisconsin,St. Croix,2.072773328,3200
Wisconsin,Sauk,2.072773328,3202
Wisconsin,Sawyer,2.072773328,3203
Wisconsin,Shawano,2.072773328,3205
Wisconsin,Sheboygan,2.072773328,3207
Wisconsin,Taylor,2.072773328,3208
Wisconsin,Trempealeau,2.072773328,3210
Wisconsin,Vernon,2.072773328,3213
Wisconsin,Vilas,2.072773328,3001
Wisconsin,Walworth,2.072773328,3003
Wisconsin,Washburn,2.072773328,3004
Wisconsin,Washington,2.072773328,3005
Wisconsin,Waukesha,2.072773328,3007
Wisconsin,Waupaca,2.072773328,3009
Wisconsin,Waushara,2.072773328,3010
Wisconsin,Winnebago,2.072773328,3012
Wisconsin,Wood,2.072773328,3014
Wyoming,Albany,2.185468013,3015
Wyoming,Big Horn,2.185468013,3018
Wyoming,Campbell,2.185468013,3020
Wyoming,Carbon,2.185468013,3022
Wyoming,Converse,2.185468013,3024
Wyoming,Crook,2.185468013,3025
Wyoming,Fremont,2.185468013,3028
Wyoming,Goshen,2.185468013,3030
Wyoming,Hot Springs,2.185468013,3032
Wyoming,Johnson,2.185468013,3033
Wyoming,Laramie,2.185468013,3035
Wyoming,Lincoln,2.185468013,3036
Wyoming,Natrona,2.185468013,3038
Wyoming,Niobrara,2.185468013,3040
Wyoming,Park,2.185468013,3043
Wyoming,Platte,2.185468013,3045
Wyoming,Sheridan,2.185468013,3047
Wyoming,Sublette,2.185468013,3049
Wyoming,Sweetwater,2.185468013,3051
Wyoming,Teton,2.185468013,3053
Wyoming,Uinta,2.185468013,3055
Wyoming,Washakie,2.185468013,3056
Wyoming,Weston,2.185468013,3058
