State,County,LACCESS_CHILD15,FID
Washington,Klickitat,1685.750625,2935
Washington,Lewis,3850.926859,2940
Washington,Lincoln,1321.832309,2942
Washington,Mason,1159.564667,2946
Washington,Okanogan,1463.403368,2947
Washington,Pacific,1508.189188,2949
Washington,Pend Oreille,907.8184978,2951
Washington,Pierce,68007.39243,2956
Washington,San Juan,1.999999898,2957
Washington,Skagit,6916.646729,2958
Washington,Skamania,97.07752124,2959
Washington,Snohomish,42573.61924,2960
Washington,Spokane,18948.70439,2961
Washington,Stevens,3073.070278,2963
Washington,Thurston,19487.45603,2967
Washington,Wahkiakum,608.2494734,2969
Washington,Walla Walla,2596.138391,2970
Washington,Whatcom,13404.19412,2972
Washington,Whitman,1929.045852,2973
Washington,Yakima,9308.207425,2974
West Virginia,Barbour,170.1272591,2975
West Virginia,Berkeley,5754.592888,2976
West Virginia,Boone,329.6939649,2977
West Virginia,Braxton,582.9361254,2978
West Virginia,Brooke,1037.462152,2979
West Virginia,Cabell,2731.658844,2980
West Virginia,Calhoun,267.6204378,2981
West Virginia,Clay,402.8625874,3000
West Virginia,Doddridge,69.27495478,3002
West Virginia,Fayette,1412.340579,3006
West Virginia,Gilmer,98.96379509,3008
West Virginia,Grant,505.8450662,3011
West Virginia,Greenbrier,1257.040197,3013
West Virginia,Hampshire,1839.333401,3016
West Virginia,Hancock,1636.507894,3017
West Virginia,Hardy,898.6436787,3019
West Virginia,Harrison,1867.498229,3021
West Virginia,Jackson,698.9702792,3023
West Virginia,Jefferson,626.4074588,3026
West Virginia,Kanawha,9739.483608,3027
West Virginia,Lewis,182.4737314,3029
West Virginia,Lincoln,2.533997067,3031
West Virginia,Logan,411.3958981,3034
West Virginia,McDowell,62.8850396,3037
West Virginia,Marion,1747.212883,3039
West Virginia,Marshall,1618.293704,3041
West Virginia,Mason,1020.434738,3042
West Virginia,Mercer,2606.335723,3044
West Virginia,Mineral,657.7812558,3046
West Virginia,Mingo,331.4239881,3048
West Virginia,Monongalia,4135.003083,3050
West Virginia,Monroe,295.8925852,3052
West Virginia,Morgan,676.1109916,3054
West Virginia,Nicholas,387.863795,3057
West Virginia,Ohio,2264.629476,3059
West Virginia,Pendleton,552.7270629,3061
West Virginia,Pleasants,137.4200463,3064
West Virginia,Pocahontas,644.6877763,3066
West Virginia,Preston,1179.261141,3068
West Virginia,Putnam,2826.564082,3070
West Virginia,Raleigh,5472.539885,3073
West Virginia,Randolph,435.5716318,3075
West Virginia,Ritchie,212.6987513,3077
West Virginia,Roane,497.4412481,3079
West Virginia,Summers,307.5768427,3080
West Virginia,Taylor,75.72445831,3082
West Virginia,Tucker,32.72729475,3084
West Virginia,Tyler,203.6866456,3085
West Virginia,Upshur,346.6734135,3087
West Virginia,Wayne,1205.310501,3089
West Virginia,Webster,14.60956178,3091
West Virginia,Wetzel,1461.261314,3093
West Virginia,Wirt,3.878164841,3095
West Virginia,Wood,4257.625447,3097
West Virginia,Wyoming,389.1632441,3099
Wisconsin,Adams,366.9134194,3101
Wisconsin,Ashland,1068.441911,3104
Wisconsin,Barron,758.9712572,3106
Wisconsin,Bayfield,751.322898,3108
Wisconsin,Brown,13934.53032,3111
Wisconsin,Buffalo,659.0059104,3113
Wisconsin,Burnett,146.6043236,3115
Wisconsin,Calumet,3640.052957,3116
Wisconsin,Chippewa,2174.226997,3117
Wisconsin,Clark,308.9856902,3119
Wisconsin,Columbia,797.8534677,3120
Wisconsin,Crawford,463.8765182,3122
Wisconsin,Dane,24834.66484,3124
Wisconsin,Dodge,2353.924188,3126
Wisconsin,Door,455.0323941,3131
Wisconsin,Douglas,3111.081384,3134
Wisconsin,Dunn,1434.669313,3135
Wisconsin,Eau Claire,5356.264142,3137
Wisconsin,Florence,74.46908278,3138
Wisconsin,Fond du Lac,4928.97716,3140
Wisconsin,Forest,675.1482981,3141
Wisconsin,Grant,1411.355845,3143
Wisconsin,Green,1157.772698,3145
Wisconsin,Green Lake,999.0599131,3147
Wisconsin,Iowa,1188.763403,3148
Wisconsin,Iron,209.1808776,3151
Wisconsin,Jackson,1417.457022,3153
Wisconsin,Jefferson,1570.649673,3154
Wisconsin,Juneau,1330.84505,3156
Wisconsin,Kenosha,10122.40432,3158
Wisconsin,Kewaunee,19.5794961,3160
Wisconsin,La Crosse,6227.577454,3161
Wisconsin,Lafayette,631.2777709,3163
Wisconsin,Langlade,1023.801381,3165
Wisconsin,Lincoln,887.8134593,3166
Wisconsin,Manitowoc,3106.406749,3169
Wisconsin,Marathon,7492.223332,3170
Wisconsin,Marinette,1952.945983,3172
Wisconsin,Marquette,44.62187484,3174
Wisconsin,Menominee,299.4083394,3175
Wisconsin,Milwaukee,20653.59173,3177
Wisconsin,Monroe,2053.209345,3179
Wisconsin,Oconto,861.1095156,3181
Wisconsin,Oneida,525.7559619,3183
Wisconsin,Outagamie,5567.84723,3185
Wisconsin,Ozaukee,6122.150867,3186
Wisconsin,Pepin,,3188
Wisconsin,Pierce,1825.909652,3189
Wisconsin,Polk,190.9158667,3191
Wisconsin,Portage,3129.504139,3192
Wisconsin,Price,300.7836621,3194
Wisconsin,Racine,14768.83237,3195
Wisconsin,Richland,913.261804,3196
Wisconsin,Rock,11873.17653,3198
Wisconsin,Rusk,1043.573765,3199
Wisconsin,St. Croix,2980.41974,3200
Wisconsin,Sauk,788.4103422,3202
Wisconsin,Sawyer,474.2304428,3203
Wisconsin,Shawano,989.5365269,3205
Wisconsin,Sheboygan,2327.453332,3207
Wisconsin,Taylor,1013.405101,3208
Wisconsin,Trempealeau,66.51211202,3210
Wisconsin,Vernon,1073.059636,3213
Wisconsin,Vilas,176.8956016,3001
Wisconsin,Walworth,7285.125335,3003
Wisconsin,Washburn,475.8205458,3004
Wisconsin,Washington,6522.672772,3005
Wisconsin,Waukesha,34665.45637,3007
Wisconsin,Waupaca,1185.112671,3009
Wisconsin,Waushara,74.17517384,3010
Wisconsin,Winnebago,7762.207126,3012
Wisconsin,Wood,4278.982541,3014
Wyoming,Albany,2647.71952,3015
Wyoming,Big Horn,588.7538439,3018
Wyoming,Campbell,3154.883253,3020
Wyoming,Carbon,2096.149229,3022
Wyoming,Converse,457.846903,3024
Wyoming,Crook,413.139281,3025
Wyoming,Fremont,1217.63938,3028
Wyoming,Goshen,691.0808683,3030
Wyoming,Hot Springs,105.7001881,3032
Wyoming,Johnson,380.6670916,3033
Wyoming,Laramie,7786.581739,3035
Wyoming,Lincoln,738.2269058,3036
Wyoming,Natrona,7810.494718,3038
Wyoming,Niobrara,95.4014283,3040
Wyoming,Park,1202.729356,3043
Wyoming,Platte,361.8408035,3045
Wyoming,Sheridan,2990.575965,3047
Wyoming,Sublette,346.632683,3049
Wyoming,Sweetwater,4852.7575,3051
Wyoming,Teton,1096.186959,3053
Wyoming,Uinta,1439.223015,3055
Wyoming,Washakie,184.5068837,3056
Wyoming,Weston,252.6116052,3058
