State,County,LACCESS_HISP15,FID
Washington,Skagit,4014.66682,2958
Washington,Skamania,13.83567591,2959
Washington,Snohomish,10652.57707,2960
Washington,Spokane,2945.11561,2961
Washington,Stevens,434.4931379,2963
Washington,Thurston,5273.374755,2967
Washington,Wahkiakum,89.86615553,2969
Washington,Walla Walla,2379.46276,2970
Washington,Whatcom,3739.885747,2972
Washington,Whitman,403.8455967,2973
Washington,Yakima,9904.276854,2974
West Virginia,Barbour,8.523430777,2975
West Virginia,Berkeley,816.577424,2976
West Virginia,Boone,2.014726834,2977
West Virginia,Braxton,9.337363568,2978
West Virginia,Brooke,36.63864126,2979
West Virginia,Cabell,123.4711477,2980
West Virginia,Calhoun,2.935025422,2981
West Virginia,Clay,6.508930506,3000
West Virginia,Doddridge,0.763798687,3002
West Virginia,Fayette,72.02218613,3006
West Virginia,Gilmer,0,3008
West Virginia,Grant,29.73672432,3011
West Virginia,Greenbrier,74.44535046,3013
West Virginia,Hampshire,84.09234002,3016
West Virginia,Hancock,89.4149897,3017
West Virginia,Hardy,37.64740293,3019
West Virginia,Harrison,94.930401,3021
West Virginia,Jackson,25.42661134,3023
West Virginia,Jefferson,140.3778143,3026
West Virginia,Kanawha,414.6065791,3027
West Virginia,Lewis,3.527602335,3029
West Virginia,Lincoln,0.218961568,3031
West Virginia,Logan,30.68008398,3034
West Virginia,McDowell,0,3037
West Virginia,Marion,81.54980349,3039
West Virginia,Marshall,54.34913507,3041
West Virginia,Mason,24.76294008,3042
West Virginia,Mercer,126.479346,3044
West Virginia,Mineral,22.18523177,3046
West Virginia,Mingo,8.282165181,3048
West Virginia,Monongalia,281.4752239,3050
West Virginia,Monroe,12.97128622,3052
West Virginia,Morgan,42.48683581,3054
West Virginia,Nicholas,5.813140059,3057
West Virginia,Ohio,66.70159103,3059
West Virginia,Pendleton,10.54155156,3061
West Virginia,Pleasants,4.522406649,3064
West Virginia,Pocahontas,44.73076559,3066
West Virginia,Preston,99.72154152,3068
West Virginia,Putnam,90.1509235,3070
West Virginia,Raleigh,292.7628368,3073
West Virginia,Randolph,19.06860773,3075
West Virginia,Ritchie,6.491932331,3077
West Virginia,Roane,8.121733074,3079
West Virginia,Summers,5.154029119,3080
West Virginia,Taylor,3.211137732,3082
West Virginia,Tucker,1.146107726,3084
West Virginia,Tyler,7.061510089,3085
West Virginia,Upshur,7.27692324,3087
West Virginia,Wayne,36.81832525,3089
West Virginia,Webster,2.125708953,3091
West Virginia,Wetzel,32.90448003,3093
West Virginia,Wirt,0,3095
West Virginia,Wood,132.2614157,3097
West Virginia,Wyoming,15.1515709,3099
Wisconsin,Adams,48.06150315,3101
Wisconsin,Ashland,35.76157626,3104
Wisconsin,Barron,76.88404466,3106
Wisconsin,Bayfield,23.7708649,3108
Wisconsin,Brown,2143.570904,3111
Wisconsin,Buffalo,48.99546122,3113
Wisconsin,Burnett,5.097881767,3115
Wisconsin,Calumet,504.5650863,3116
Wisconsin,Chippewa,114.3275765,3117
Wisconsin,Clark,53.78210086,3119
Wisconsin,Columbia,107.7497141,3120
Wisconsin,Crawford,31.73644981,3122
Wisconsin,Dane,7816.046932,3124
Wisconsin,Dodge,427.8192164,3126
Wisconsin,Door,54.89505982,3131
Wisconsin,Douglas,101.2690097,3134
Wisconsin,Dunn,91.00311612,3135
Wisconsin,Eau Claire,317.5099881,3137
Wisconsin,Florence,8.064775649,3138
Wisconsin,Fond du Lac,970.7655209,3140
Wisconsin,Forest,42.79426502,3141
Wisconsin,Grant,90.21816391,3143
Wisconsin,Green,213.7698244,3145
Wisconsin,Green Lake,237.6327454,3147
Wisconsin,Iowa,71.01919694,3148
Wisconsin,Iron,13.83184404,3151
Wisconsin,Jackson,198.7350344,3153
Wisconsin,Jefferson,339.0747454,3154
Wisconsin,Juneau,124.1481353,3156
Wisconsin,Kenosha,3616.895181,3158
Wisconsin,Kewaunee,1.002725463,3160
Wisconsin,La Crosse,333.5030768,3161
Wisconsin,Lafayette,37.27950299,3163
Wisconsin,Langlade,59.89880593,3165
Wisconsin,Lincoln,51.20624002,3166
Wisconsin,Manitowoc,569.0171926,3169
Wisconsin,Marathon,574.6723491,3170
Wisconsin,Marinette,129.9751598,3172
Wisconsin,Marquette,9.986436534,3174
Wisconsin,Menominee,34.95428936,3175
Wisconsin,Milwaukee,5375.779367,3177
Wisconsin,Monroe,295.4927175,3179
Wisconsin,Oconto,55.17796662,3181
Wisconsin,Oneida,15.26899777,3183
Wisconsin,Outagamie,740.3247052,3185
Wisconsin,Ozaukee,611.4677164,3186
Wisconsin,Pepin,,3188
Wisconsin,Pierce,188.3548434,3189
Wisconsin,Polk,7.883012256,3191
Wisconsin,Portage,348.3293151,3192
Wisconsin,Price,19.08366542,3194
Wisconsin,Racine,6778.620312,3195
Wisconsin,Richland,44.90556292,3196
Wisconsin,Rock,3272.933794,3198
Wisconsin,Rusk,50.06826755,3199
Wisconsin,St. Croix,218.7824134,3200
Wisconsin,Sauk,359.9450936,3202
Wisconsin,Sawyer,32.76759367,3203
Wisconsin,Shawano,106.5852211,3205
Wisconsin,Sheboygan,293.0528357,3207
Wisconsin,Taylor,53.75601768,3208
Wisconsin,Trempealeau,1.375177968,3210
Wisconsin,Vernon,52.10939849,3213
Wisconsin,Vilas,11.67542871,3001
Wisconsin,Walworth,3725.867591,3003
Wisconsin,Washburn,26.72175668,3004
Wisconsin,Washington,738.9281159,3005
Wisconsin,Waukesha,5573.65722,3007
Wisconsin,Waupaca,139.7415042,3009
Wisconsin,Waushara,16.40510222,3010
Wisconsin,Winnebago,1009.566358,3012
Wisconsin,Wood,277.7360499,3014
Wyoming,Albany,1210.852684,3015
Wyoming,Big Horn,230.5455958,3018
Wyoming,Campbell,592.8923222,3020
Wyoming,Carbon,1390.593192,3022
Wyoming,Converse,120.8093337,3024
Wyoming,Crook,22.7381936,3025
Wyoming,Fremont,248.0128998,3028
Wyoming,Goshen,200.5547205,3030
Wyoming,Hot Springs,15.94429577,3032
Wyoming,Johnson,67.39875877,3033
Wyoming,Laramie,4181.036438,3035
Wyoming,Lincoln,117.6148536,3036
Wyoming,Natrona,2287.505911,3038
Wyoming,Niobrara,7.983637018,3040
Wyoming,Park,198.9186108,3043
Wyoming,Platte,66.7638681,3045
Wyoming,Sheridan,490.1693141,3047
Wyoming,Sublette,86.10955147,3049
Wyoming,Sweetwater,2661.35052,3051
Wyoming,Teton,736.1745069,3053
Wyoming,Uinta,535.6167153,3055
Wyoming,Washakie,35.4745019,3056
Wyoming,Weston,28.07311374,3058
