State,County,LACCESS_MULTIR15,FID
Washington,Pacific,659.9700099,2949
Washington,Pend Oreille,146.4780443,2951
Washington,Pierce,24347.54792,2956
Washington,San Juan,0.999999965,2957
Washington,Skagit,2963.605508,2958
Washington,Skamania,18.2814524,2959
Washington,Snohomish,10612.74045,2960
Washington,Spokane,3295.243728,2961
Washington,Stevens,610.0628031,2963
Washington,Thurston,5841.894489,2967
Washington,Wahkiakum,115.9707196,2969
Washington,Walla Walla,1191.351908,2970
Washington,Whatcom,3380.04298,2972
Washington,Whitman,386.5486753,2973
Washington,Yakima,6304.558737,2974
West Virginia,Barbour,29.76778445,2975
West Virginia,Berkeley,838.8899718,2976
West Virginia,Boone,13.05273605,2977
West Virginia,Braxton,22.60527582,2978
West Virginia,Brooke,47.50836593,2979
West Virginia,Cabell,278.7013322,2980
West Virginia,Calhoun,10.2559653,2981
West Virginia,Clay,11.74340357,3000
West Virginia,Doddridge,2.942531107,3002
West Virginia,Fayette,162.8673314,3006
West Virginia,Gilmer,5.497005373,3008
West Virginia,Grant,27.81953645,3011
West Virginia,Greenbrier,145.7930188,3013
West Virginia,Hampshire,97.54694176,3016
West Virginia,Hancock,121.8655727,3017
West Virginia,Hardy,35.00000016,3019
West Virginia,Harrison,114.6999553,3021
West Virginia,Jackson,30.76782563,3023
West Virginia,Jefferson,150.9381872,3026
West Virginia,Kanawha,1098.744695,3027
West Virginia,Lewis,7.654430903,3029
West Virginia,Lincoln,0,3031
West Virginia,Logan,17.9746335,3034
West Virginia,McDowell,5.196355296,3037
West Virginia,Marion,141.9406806,3039
West Virginia,Marshall,82.57001219,3041
West Virginia,Mason,79.92623266,3042
West Virginia,Mercer,252.8952768,3044
West Virginia,Mineral,50.60710697,3046
West Virginia,Mingo,15.16112653,3048
West Virginia,Monongalia,442.7205927,3050
West Virginia,Monroe,20.79056958,3052
West Virginia,Morgan,51.22358795,3054
West Virginia,Nicholas,16.92789352,3057
West Virginia,Ohio,190.6098477,3059
West Virginia,Pendleton,18.578943,3061
West Virginia,Pleasants,11.62708775,3064
West Virginia,Pocahontas,52.92387022,3066
West Virginia,Preston,74.05475516,3068
West Virginia,Putnam,142.9910462,3070
West Virginia,Raleigh,564.8454014,3073
West Virginia,Randolph,13.29681191,3075
West Virginia,Ritchie,20.03181342,3077
West Virginia,Roane,12.11369903,3079
West Virginia,Summers,12.82380042,3080
West Virginia,Taylor,6.478221008,3082
West Virginia,Tucker,0.780493884,3084
West Virginia,Tyler,2.198968081,3085
West Virginia,Upshur,19.59903745,3087
West Virginia,Wayne,49.43863708,3089
West Virginia,Webster,0.999999996,3091
West Virginia,Wetzel,57.66144745,3093
West Virginia,Wirt,0.042193219,3095
West Virginia,Wood,229.7730839,3097
West Virginia,Wyoming,25.58139392,3099
Wisconsin,Adams,40.19011599,3101
Wisconsin,Ashland,88.21316917,3104
Wisconsin,Barron,54.89930116,3106
Wisconsin,Bayfield,80.76092062,3108
Wisconsin,Brown,1905.564732,3111
Wisconsin,Buffalo,47.13602698,3113
Wisconsin,Burnett,23.58714912,3115
Wisconsin,Calumet,422.0947866,3116
Wisconsin,Chippewa,175.0607279,3117
Wisconsin,Clark,48.17576165,3119
Wisconsin,Columbia,58.81070266,3120
Wisconsin,Crawford,23.69265463,3122
Wisconsin,Dane,6162.90304,3124
Wisconsin,Dodge,303.9433718,3126
Wisconsin,Door,47.47631484,3131
Wisconsin,Douglas,339.3105174,3134
Wisconsin,Dunn,125.1663836,3135
Wisconsin,Eau Claire,411.2166341,3137
Wisconsin,Florence,8.000000053,3138
Wisconsin,Fond du Lac,686.0449542,3140
Wisconsin,Forest,81.5064975,3141
Wisconsin,Grant,68.33518325,3143
Wisconsin,Green,169.6551199,3145
Wisconsin,Green Lake,134.4092238,3147
Wisconsin,Iowa,55.06319532,3148
Wisconsin,Iron,23.13360939,3151
Wisconsin,Jackson,110.0733046,3153
Wisconsin,Jefferson,260.549538,3154
Wisconsin,Juneau,93.43398222,3156
Wisconsin,Kenosha,2310.791084,3158
Wisconsin,Kewaunee,0.730859974,3160
Wisconsin,La Crosse,469.9777856,3161
Wisconsin,Lafayette,19.80755992,3163
Wisconsin,Langlade,94.54659048,3165
Wisconsin,Lincoln,65.83394449,3166
Wisconsin,Manitowoc,480.3600885,3169
Wisconsin,Marathon,632.7467595,3170
Wisconsin,Marinette,159.6236493,3172
Wisconsin,Marquette,10.97513841,3174
Wisconsin,Menominee,10.59085796,3175
Wisconsin,Milwaukee,3670.198085,3177
Wisconsin,Monroe,255.8221353,3179
Wisconsin,Oconto,74.61563479,3181
Wisconsin,Oneida,48.95242533,3183
Wisconsin,Outagamie,617.4443902,3185
Wisconsin,Ozaukee,468.9753081,3186
Wisconsin,Pepin,,3188
Wisconsin,Pierce,169.5584734,3189
Wisconsin,Polk,10.88174353,3191
Wisconsin,Portage,253.7203084,3192
Wisconsin,Price,20.40137923,3194
Wisconsin,Racine,4673.270042,3195
Wisconsin,Richland,25.04381374,3196
Wisconsin,Rock,2561.91111,3198
Wisconsin,Rusk,58.01579167,3199
Wisconsin,St. Croix,220.7900894,3200
Wisconsin,Sauk,143.7790814,3202
Wisconsin,Sawyer,121.0774494,3203
Wisconsin,Shawano,148.9414481,3205
Wisconsin,Sheboygan,234.3798092,3207
Wisconsin,Taylor,40.68938804,3208
Wisconsin,Trempealeau,1.000448076,3210
Wisconsin,Vernon,53.39777631,3213
Wisconsin,Vilas,13.32514961,3001
Wisconsin,Walworth,2022.70691,3003
Wisconsin,Washburn,54.32682265,3004
Wisconsin,Washington,592.8675498,3005
Wisconsin,Waukesha,3027.995121,3007
Wisconsin,Waupaca,87.13344078,3009
Wisconsin,Waushara,14.93147651,3010
Wisconsin,Winnebago,812.7546355,3012
Wisconsin,Wood,246.8225993,3014
Wyoming,Albany,689.3424963,3015
Wyoming,Big Horn,127.3991367,3018
Wyoming,Campbell,411.2539964,3020
Wyoming,Carbon,713.2241026,3022
Wyoming,Converse,55.13339778,3024
Wyoming,Crook,36.09039818,3025
Wyoming,Fremont,239.5246186,3028
Wyoming,Goshen,80.93796145,3030
Wyoming,Hot Springs,17.56794052,3032
Wyoming,Johnson,35.02482615,3033
Wyoming,Laramie,2332.540193,3035
Wyoming,Lincoln,95.86532099,3036
Wyoming,Natrona,1600.594405,3038
Wyoming,Niobrara,10.65348737,3040
Wyoming,Park,190.7249588,3043
Wyoming,Platte,38.77388962,3045
Wyoming,Sheridan,285.2247276,3047
Wyoming,Sublette,69.00578103,3049
Wyoming,Sweetwater,1605.391465,3051
Wyoming,Teton,460.4344641,3053
Wyoming,Uinta,350.3204691,3055
Wyoming,Washakie,34.16054164,3056
Wyoming,Weston,24.81119228,3058
